,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lf
548,222273,32,178,75,0,2,3,75,57,69,67,64,66,73,52,49,68,52,68,77,66,65,64,75,75,72,70,72,66,54,73,63,64,66,65,66,68,42,62,66,67,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67
549,224137,32,179,60,1,4,3,86,68,52,65,24,70,42,69,65,57,57,63,58,54,43,65,85,87,79,68,65,70,78,69,84,66,33,17,68,58,70,58,21,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
550,224201,26,186,77,0,3,3,76,72,54,65,23,65,52,74,71,58,66,67,49,69,48,66,77,76,67,57,55,72,74,51,74,69,57,16,70,50,70,51,18,15,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65
551,224344,29,180,80,1,3,3,68,68,54,69,21,67,35,69,69,62,69,68,59,32,59,70,68,68,70,65,70,70,80,70,75,65,40,15,70,61,65,66,16,16,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
552,224890,27,176,76,1,4,4,76,64,65,72,39,55,66,65,43,68,54,73,59,46,61,71,72,80,71,68,74,69,34,53,62,57,45,31,67,70,68,65,48,34,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
553,225572,25,185,78,0,2,3,76,59,63,67,51,68,66,66,58,68,37,68,52,26,62,67,74,77,71,66,60,59,72,78,69,50,52,44,64,62,39,58,43,58,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67
554,225931,24,178,74,1,4,3,73,66,68,72,42,67,66,68,61,70,55,72,66,63,68,70,76,71,82,64,80,70,76,68,63,62,73,45,67,66,60,64,35,43,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
555,228600,25,171,70,0,2,2,86,34,62,70,64,70,66,32,57,64,29,68,63,44,63,68,85,86,88,63,78,30,62,67,71,33,75,64,69,59,37,70,63,67,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
556,229209,29,178,77,0,3,3,80,64,60,71,39,71,65,67,47,63,50,73,52,32,59,70,81,79,77,63,65,68,59,68,77,58,62,39,70,60,59,68,44,34,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
557,229271,25,176,75,1,3,3,75,69,60,70,32,62,65,70,67,67,65,69,59,46,49,70,77,74,74,66,79,74,76,64,65,64,47,23,68,54,65,60,42,21,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
558,229466,28,170,70,0,3,3,89,67,61,70,26,78,63,64,74,65,60,67,59,44,57,69,90,88,82,64,79,73,93,82,73,65,82,15,73,58,75,66,34,12,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69
559,230473,25,178,74,0,2,3,77,57,72,68,36,49,73,58,51,72,44,70,73,77,70,65,79,75,68,67,73,52,49,49,50,61,44,22,70,70,60,68,36,42,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
560,230506,25,174,69,0,5,3,72,73,51,75,26,51,66,77,61,55,65,77,51,52,41,71,73,72,87,65,80,66,70,53,52,71,40,30,69,36,77,58,20,17,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,69
561,231614,23,187,80,1,4,3,83,63,65,68,40,75,73,59,64,68,47,70,59,37,61,68,80,85,68,65,59,74,70,78,75,64,70,38,63,65,66,53,42,35,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69
562,232786,23,175,66,1,4,3,76,54,64,69,47,61,69,58,48,68,37,68,68,44,64,70,79,74,75,63,77,58,79,71,55,44,58,36,67,58,46,51,40,59,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,67
563,233520,26,170,73,1,4,3,75,62,63,74,39,53,59,64,33,68,60,73,57,63,56,72,79,72,92,61,86,60,81,72,44,58,47,33,69,66,62,63,50,36,33,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69
564,233871,34,176,77,0,3,3,70,68,66,68,66,71,69,66,59,65,57,70,59,62,64,70,71,69,65,67,67,72,59,66,70,72,82,69,65,67,65,53,64,68,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
565,234108,22,175,70,1,2,3,76,55,66,76,43,55,64,53,50,72,64,76,61,57,57,75,80,72,86,65,70,58,56,62,57,49,40,30,70,68,56,70,53,41,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70
566,236944,25,175,60,0,2,3,87,64,60,73,24,42,63,63,59,62,68,74,61,43,56,68,88,87,89,63,88,66,51,62,34,61,34,20,67,60,64,57,20,21,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,69
567,237179,25,190,80,1,3,2,77,66,53,67,32,76,55,69,70,61,59,69,41,29,50,67,74,79,70,65,52,72,70,75,78,55,72,21,70,50,66,63,44,22,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,66
568,237340,26,174,71,1,4,4,87,68,64,71,28,66,60,72,60,67,66,71,64,56,64,73,86,88,78,64,71,65,44,82,67,64,48,25,68,64,52,61,32,19,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
569,237424,24,180,73,1,5,4,63,60,67,73,55,62,56,63,50,73,39,71,50,62,66,76,68,58,77,65,77,61,59,76,59,62,52,65,57,72,51,70,39,65,53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,67
570,239323,24,182,80,1,4,3,79,67,47,70,27,63,38,72,70,59,64,73,45,50,37,72,76,82,67,62,66,66,64,72,74,60,25,18,63,41,59,57,35,15,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
571,239393,27,176,76,1,3,2,75,67,66,69,44,68,68,67,62,67,64,66,66,61,67,70,77,74,72,71,72,68,69,80,68,65,55,43,71,65,66,69,39,44,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
572,240526,29,168,69,1,5,3,78,61,65,73,28,59,64,61,34,65,49,74,68,67,64,70,82,74,83,62,86,61,43,67,60,60,51,25,68,65,61,66,28,30,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69
573,241073,23,180,72,0,3,3,81,35,57,66,64,63,62,32,48,62,27,63,63,31,54,70,82,81,70,70,67,42,65,71,60,33,59,63,55,48,38,63,63,68,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
574,241651,23,187,86,1,3,3,73,66,61,70,26,69,61,70,63,66,58,72,69,49,52,70,68,77,67,66,64,68,65,69,74,62,55,23,69,58,49,60,28,17,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68
575,242166,28,191,80,0,4,3,80,63,62,68,35,64,69,63,56,63,62,71,58,53,49,69,77,82,71,66,50,64,34,79,72,61,32,26,66,67,57,57,38,31,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69
576,242389,25,173,67,1,3,4,76,59,66,74,30,49,65,58,43,69,57,73,62,59,68,72,77,75,86,67,87,60,70,66,38,59,50,35,64,65,54,69,22,31,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
577,242995,28,171,60,0,2,3,78,47,57,66,66,67,64,44,51,60,39,65,50,39,49,63,77,78,76,65,77,59,68,75,61,42,70,62,53,55,44,59,71,69,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,61
578,243378,22,180,77,1,5,2,67,69,64,68,27,68,69,73,64,67,60,66,50,33,57,71,71,64,73,64,71,73,72,70,71,63,57,21,73,70,55,55,23,27,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
579,243608,21,183,72,0,2,3,89,55,64,68,57,63,74,52,37,63,41,68,70,63,58,65,87,90,83,57,75,62,57,77,59,62,55,56,50,58,49,58,57,65,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
580,244602,21,168,62,1,4,3,77,62,67,75,43,48,66,60,23,69,59,75,73,53,69,75,80,75,84,67,84,69,67,71,33,64,54,43,55,66,52,64,41,51,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69
581,246459,19,180,71,1,3,4,87,59,60,72,25,65,59,61,44,64,54,74,58,49,53,70,86,87,81,60,74,62,76,75,61,51,58,21,67,63,51,62,25,25,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
582,247050,20,173,70,1,3,2,70,57,68,72,35,54,69,56,44,71,55,73,55,51,69,72,72,69,68,70,74,59,62,71,46,58,51,25,62,70,56,65,30,40,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
583,247933,21,180,73,1,3,2,81,57,60,70,47,65,60,67,38,64,36,72,36,37,59,68,82,80,78,63,74,48,70,68,67,52,56,51,68,64,35,55,40,52,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
584,248113,21,165,61,1,3,3,90,57,63,74,34,51,63,55,36,66,40,72,69,62,56,74,88,91,91,58,90,69,59,74,44,52,38,33,56,64,59,61,38,30,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68
585,248564,21,179,74,0,3,4,84,67,61,72,29,58,60,68,48,63,54,73,67,52,54,68,87,81,85,61,76,71,42,64,59,67,52,20,60,65,62,64,28,29,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
586,252580,21,182,72,1,4,3,84,68,62,71,29,64,61,69,44,66,61,74,66,45,56,68,81,87,78,68,63,71,67,68,67,65,53,25,61,62,64,60,25,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
587,255943,22,176,63,1,3,2,93,65,57,68,32,59,67,64,41,56,64,66,67,42,52,67,92,93,81,62,82,71,77,78,46,62,64,32,71,54,65,56,28,34,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
588,258698,21,174,65,1,3,3,75,56,64,75,45,54,59,45,47,69,54,75,69,42,61,76,77,74,75,76,80,74,46,67,47,59,58,45,72,66,59,59,45,46,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
589,258949,20,175,70,1,3,4,82,65,60,74,35,63,64,65,60,64,60,76,55,50,55,72,83,82,81,60,76,73,60,66,64,63,55,30,60,55,60,60,30,37,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
590,259789,20,177,74,0,4,4,81,66,64,74,42,55,63,63,54,68,48,74,73,54,64,72,82,81,83,57,80,76,49,69,53,68,44,39,67,59,59,72,37,45,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
591,260040,22,178,72,0,3,4,83,65,67,69,44,61,70,63,64,64,55,74,68,67,65,68,80,86,75,55,54,70,47,71,69,65,33,44,67,69,65,55,33,50,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
592,261145,22,183,79,1,5,3,84,65,64,73,33,62,65,62,49,65,59,75,66,62,63,73,82,85,77,62,67,69,69,70,64,69,46,34,60,62,65,63,29,32,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
593,176007,31,177,81,1,4,3,72,64,64,72,47,70,72,60,64,61,63,75,69,61,59,67,73,72,74,64,70,73,82,63,70,66,74,55,64,64,55,72,24,55,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68
594,179633,34,185,76,1,4,3,70,68,65,69,64,72,62,68,56,66,74,68,74,59,61,70,70,70,77,67,63,68,46,75,72,70,73,68,68,70,51,72,68,62,61,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,68
595,188196,34,174,65,1,3,3,73,66,65,68,43,69,67,63,64,63,66,67,71,70,61,64,72,73,79,65,77,71,69,70,70,70,65,57,70,69,61,69,33,38,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67
596,190139,30,176,83,1,4,3,77,67,61,71,27,79,63,66,61,64,61,71,59,66,58,69,68,85,86,63,64,70,81,80,85,67,62,24,67,54,67,58,34,13,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68
597,190471,35,170,65,1,5,3,71,67,66,71,34,53,66,65,74,70,64,72,70,66,60,67,72,70,75,60,82,70,77,72,39,69,60,31,68,63,72,69,42,19,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,68
598,193475,31,178,66,0,2,3,68,50,66,65,65,68,69,43,58,67,43,64,68,63,66,65,67,68,70,62,68,60,83,68,67,52,67,65,64,61,49,65,67,66,66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
599,197604,37,176,67,1,2,3,71,60,64,70,39,49,70,60,44,64,44,80,48,67,53,63,71,71,71,67,53,65,52,70,41,63,42,39,60,67,42,49,41,37,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
600,198024,29,180,72,1,3,3,83,61,62,71,51,61,62,58,41,64,56,70,63,58,59,68,84,83,84,65,75,68,80,64,63,61,45,49,67,63,50,67,57,52,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
601,200820,27,180,74,0,2,3,66,63,67,68,67,69,73,59,58,63,65,65,78,69,66,70,66,66,75,67,71,68,74,53,76,66,68,64,64,65,62,68,71,69,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
602,201103,33,175,76,0,2,3,68,69,68,69,66,63,72,63,61,70,59,67,72,70,65,70,65,70,73,70,67,77,53,48,75,80,55,62,59,59,62,70,60,75,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67
603,202464,27,176,73,1,4,3,76,62,64,70,50,62,66,63,61,64,58,71,64,56,57,65,78,75,86,63,71,62,65,70,60,63,56,51,63,67,42,65,54,44,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
604,202528,27,178,75,0,3,2,66,51,63,65,64,69,65,50,59,63,41,63,55,60,62,64,63,69,73,61,70,57,56,88,66,48,54,63,58,62,42,65,64,65,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61
605,202748,30,185,78,0,4,3,77,68,59,68,31,69,57,70,62,60,65,66,60,64,53,72,75,78,83,67,53,65,71,74,72,65,57,43,70,63,68,55,34,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68
606,202864,29,186,75,0,2,3,79,62,64,62,61,82,68,59,59,65,51,62,71,70,64,63,74,83,70,57,49,75,84,81,82,63,81,56,61,54,49,49,55,70,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64
607,203447,28,171,72,1,4,3,84,69,57,69,30,67,54,73,57,60,64,68,67,57,52,67,83,85,76,64,86,70,73,76,65,61,61,26,69,56,65,64,24,29,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
608,205481,24,178,64,1,3,3,80,62,63,69,42,75,70,62,63,61,58,67,59,56,54,70,84,77,76,63,71,64,82,61,81,59,74,42,65,67,58,62,40,41,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
609,205631,29,180,72,1,3,3,77,68,56,71,39,66,59,70,66,58,57,72,59,57,44,68,76,78,73,69,70,71,72,80,66,65,47,49,68,55,66,69,43,24,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,68
610,210381,27,190,87,0,3,2,65,68,67,66,65,66,66,62,52,71,55,69,71,73,68,72,70,61,44,65,51,80,59,63,73,74,56,66,63,58,58,64,62,70,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66
611,212066,29,175,68,0,2,3,78,55,65,67,62,75,71,46,52,65,46,64,73,75,63,67,76,79,80,65,78,67,81,84,74,65,63,59,68,57,44,65,62,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
612,212483,27,170,64,0,2,3,82,52,60,67,63,59,61,52,49,64,46,65,59,36,59,65,83,81,78,63,87,53,78,70,51,49,60,65,60,58,53,63,66,64,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64
613,212680,26,174,61,1,3,4,91,59,63,69,40,46,66,61,39,63,49,68,64,64,57,67,92,90,79,58,91,60,48,64,34,55,52,34,60,62,56,66,40,42,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
614,212992,29,190,85,1,4,3,70,65,61,67,37,72,59,66,68,62,63,67,63,56,61,71,63,75,61,67,56,65,66,78,78,61,52,22,68,62,62,62,37,38,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66
615,212994,26,180,72,1,3,2,78,69,53,69,29,59,48,71,59,61,63,67,61,41,46,68,80,76,80,64,73,72,64,69,63,65,33,15,70,52,63,65,31,27,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
616,213152,25,185,85,1,3,3,75,66,48,64,32,73,36,67,67,58,53,63,44,31,45,67,74,76,66,67,60,72,78,63,82,59,63,39,67,52,63,55,24,25,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63
617,213878,28,175,67,1,3,3,80,70,61,73,22,50,61,67,61,64,70,71,75,52,52,73,82,78,88,67,72,73,64,66,42,72,45,20,71,59,66,72,20,15,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
618,215043,33,175,78,1,3,2,83,67,58,65,37,71,60,69,66,59,58,61,59,59,45,68,80,85,78,57,70,69,73,78,66,59,76,46,72,63,69,59,24,31,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67
619,215195,23,172,67,1,4,3,81,65,61,69,36,63,59,66,57,66,64,66,65,55,51,67,84,78,83,65,89,66,91,77,55,63,57,34,65,64,63,68,35,32,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
620,217242,27,178,73,1,4,4,73,64,67,72,60,68,63,62,51,71,58,71,70,70,66,71,76,70,86,68,76,68,82,75,60,65,74,58,62,65,64,66,61,65,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
621,219957,26,181,76,0,3,3,68,52,60,67,66,69,65,52,41,67,30,67,52,37,58,67,71,66,76,59,70,61,70,74,70,46,62,60,69,54,40,50,67,75,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
622,221197,24,185,80,1,3,3,87,62,60,69,43,67,63,63,58,62,41,70,52,40,60,66,86,88,79,58,65,64,63,70,69,61,57,45,64,62,60,65,40,42,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,68
623,221350,24,178,76,1,4,4,80,65,59,70,29,67,66,66,66,65,50,71,49,36,54,70,77,83,72,58,76,74,91,70,77,56,34,20,67,55,71,58,30,21,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68
624,221713,29,178,75,0,3,3,71,53,61,62,63,71,69,49,58,59,57,61,69,61,57,61,71,71,70,63,67,61,75,81,67,50,69,62,57,59,59,58,63,65,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,61
625,222513,25,175,76,0,3,3,78,62,66,71,39,53,71,61,51,68,57,73,69,54,60,69,77,78,76,54,76,70,46,57,56,59,41,36,60,62,59,65,39,38,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
626,223128,26,175,71,1,4,3,77,66,64,72,31,64,57,67,67,66,70,74,71,66,60,71,79,75,79,57,78,68,76,59,63,59,72,22,67,69,71,64,38,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
627,223344,26,178,65,1,3,3,84,69,65,70,36,63,64,70,67,65,61,73,67,68,58,63,86,82,81,67,63,72,67,78,57,70,56,35,59,68,58,68,37,25,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
628,223668,27,186,84,0,3,2,70,44,50,60,69,73,54,48,68,59,23,59,24,23,52,64,67,72,52,67,58,54,77,71,73,34,72,70,38,42,43,54,68,70,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56
629,223857,33,169,72,1,4,3,91,64,56,69,28,77,60,70,68,62,48,67,37,26,52,68,90,91,89,56,85,63,79,90,82,57,48,34,69,57,59,55,25,16,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68
630,223938,25,172,70,1,4,4,79,59,65,73,28,64,68,54,39,65,60,73,71,67,64,69,85,74,90,63,82,61,73,62,68,66,53,28,64,63,56,71,17,34,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
631,225811,24,171,66,1,3,3,84,63,61,71,27,52,62,65,34,63,47,71,55,35,57,68,82,85,78,64,80,75,74,58,53,51,38,19,65,65,51,63,29,27,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
632,226431,22,168,61,1,3,3,79,61,66,73,62,61,59,62,55,74,50,70,62,42,68,71,89,70,89,65,90,62,83,72,54,59,58,65,62,65,56,62,61,66,58,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69
633,227547,26,184,78,1,4,4,83,67,62,71,32,63,65,68,60,62,63,72,68,66,60,68,83,83,84,58,70,70,71,70,68,61,41,24,67,56,68,60,26,36,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
634,227630,23,185,70,1,3,3,80,63,63,70,29,61,66,63,40,63,50,68,64,58,59,66,80,80,84,62,86,66,36,84,60,64,43,21,64,65,57,67,30,31,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68
635,228711,24,180,78,0,3,3,90,62,57,71,43,67,57,63,63,62,51,72,54,34,57,70,88,91,78,65,75,67,66,66,73,59,55,29,62,57,59,59,41,44,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
636,229640,24,174,72,0,3,3,85,46,62,70,60,66,65,43,48,65,46,70,55,37,62,68,84,86,79,62,78,58,89,78,58,34,64,61,68,63,41,57,60,63,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,66
637,229650,24,181,70,0,2,2,77,43,63,64,63,67,66,34,59,65,36,64,59,55,64,64,73,81,66,60,71,56,69,74,71,49,50,65,58,60,46,64,63,64,62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
638,230515,29,172,62,0,4,3,76,68,62,75,31,41,64,74,71,62,71,75,66,65,51,71,84,69,91,61,88,59,56,63,33,61,31,31,72,64,64,66,17,32,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
639,232479,24,178,76,1,3,2,80,67,58,65,33,72,61,70,61,63,64,66,39,42,63,65,81,80,68,58,65,69,77,78,72,60,63,18,70,50,62,65,21,44,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
640,233141,27,164,60,1,4,3,91,59,59,73,29,49,56,56,32,63,65,71,66,54,51,66,95,87,95,70,91,63,94,81,32,61,39,25,58,59,58,65,28,32,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68
641,233178,23,168,62,0,3,3,77,62,68,70,46,51,74,60,46,66,54,68,71,65,64,68,78,76,83,64,83,66,64,71,38,62,53,43,61,69,64,67,48,49,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,68
642,233565,22,178,66,1,3,3,81,64,58,70,32,54,58,66,43,66,53,72,36,32,51,69,86,77,72,66,73,64,57,66,57,65,33,25,63,61,52,55,23,38,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
643,233911,26,166,61,0,3,2,77,47,57,65,60,58,68,39,49,58,22,59,60,51,57,66,75,79,80,65,88,69,88,89,34,50,73,64,49,47,39,56,55,63,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
644,233917,23,176,67,1,3,4,88,58,59,72,38,62,56,59,37,66,41,72,44,38,55,69,87,88,87,57,78,60,90,68,65,58,39,33,61,62,53,64,41,39,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
645,234284,28,186,82,1,3,3,74,66,61,69,34,72,63,66,64,64,60,70,66,55,50,70,77,71,69,66,71,73,72,76,77,64,52,23,64,64,54,62,34,35,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,68
646,234929,26,177,70,0,3,3,80,64,62,71,36,57,67,60,53,61,67,72,82,64,55,68,81,79,79,66,78,74,45,70,57,63,46,33,64,60,65,63,39,33,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
647,236464,23,185,88,1,3,3,83,65,58,71,25,69,58,66,63,63,47,72,45,43,53,72,80,85,69,66,70,72,58,77,81,60,33,17,62,59,64,59,27,18,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,68
648,237198,25,172,66,1,3,3,90,51,63,68,31,49,60,55,28,66,57,68,62,60,57,65,89,90,84,63,81,48,56,64,42,39,48,23,62,65,58,55,39,29,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,66
649,237283,26,183,77,1,4,3,75,68,58,68,32,67,53,68,65,62,63,69,55,51,58,68,76,74,71,65,64,74,80,68,76,64,41,23,66,58,59,59,45,17,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
650,237380,26,184,77,1,4,3,86,69,59,66,38,65,61,71,47,64,65,66,62,46,55,65,82,90,74,56,69,75,74,75,64,63,51,36,74,56,58,56,39,34,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
651,237435,23,171,68,1,3,3,72,67,62,70,21,55,62,71,51,63,61,70,58,65,59,69,75,69,77,65,83,59,73,58,63,68,29,19,65,61,64,60,25,12,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
652,237994,23,156,58,1,3,4,82,61,63,75,39,43,59,60,47,68,51,74,67,45,59,72,89,77,87,59,94,63,72,52,34,66,46,25,61,64,57,69,40,40,51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69
653,239493,23,177,73,1,4,3,90,63,54,73,27,62,57,64,37,57,60,73,64,47,44,68,91,90,90,62,79,70,79,64,68,60,40,20,68,54,45,64,26,30,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
