,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rm
680,212454,26,180,75,0,3,3,82.0,61.0,65.0,71.0,40.0,63.0,70,62,51,67,52,72,68,57,58,70,83,82,80,67,74,64,67,71,65,58,47,38,61,64,58,56,45,37,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
681,212466,27,175,73,1,4,3,73.0,67.0,66.0,71.0,47.0,62.0,71,65,56,65,59,72,65,55,58,70,78,68,73,68,75,71,63,69,65,69,46,42,69,70,58,64,56,40,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
682,213301,24,168,60,1,4,3,86.0,63.0,66.0,72.0,44.0,50.0,65,66,42,65,54,70,65,58,63,69,87,85,92,58,95,63,88,73,40,60,37,47,61,72,53,55,36,48,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
683,214313,28,176,71,1,3,4,76.0,63.0,63.0,72.0,41.0,64.0,71,63,65,63,59,75,63,35,58,70,79,74,77,67,73,66,67,71,65,59,53,40,68,67,64,59,41,37,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
684,214817,28,178,78,0,3,3,74.0,65.0,65.0,70.0,50.0,76.0,65,62,67,68,55,71,62,45,63,70,73,75,72,63,63,76,73,90,77,62,57,49,69,66,69,69,36,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
685,215042,34,170,67,1,4,3,77.0,66.0,64.0,72.0,24.0,69.0,71,65,65,62,59,71,64,57,61,70,74,79,81,64,75,72,80,72,70,62,61,23,72,62,65,71,18,18,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
686,215155,29,170,65,1,3,3,69.0,64.0,69.0,72.0,65.0,66.0,64,65,56,72,49,70,67,64,71,72,68,70,78,70,89,66,67,79,61,66,62,67,67,71,53,70,71,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
687,215292,34,180,76,1,3,3,64.0,71.0,61.0,69.0,37.0,71.0,55,70,73,65,66,68,70,69,59,70,60,68,68,68,65,74,81,68,74,68,64,42,73,59,74,74,18,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
688,216349,25,169,69,0,3,4,72.0,62.0,70.0,75.0,40.0,41.0,71,57,24,71,64,74,80,69,67,76,74,70,82,65,84,63,54,55,33,68,40,44,68,69,66,70,50,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72
689,216476,30,172,65,1,4,3,87.0,66.0,59.0,71.0,42.0,69.0,68,67,66,61,59,70,49,36,49,68,86,87,80,67,79,71,77,66,70,65,68,44,70,64,53,71,45,33,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
690,218621,31,175,74,1,3,3,84.0,60.0,61.0,69.0,65.0,68.0,62,56,58,63,51,67,51,40,59,70,84,84,70,70,71,67,63,73,66,64,70,59,59,66,58,66,65,70,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
691,219525,29,179,75,1,3,4,83.0,63.0,64.0,72.0,36.0,64.0,63,57,58,66,65,73,63,51,63,68,85,82,79,68,68,71,66,70,59,68,70,34,67,68,68,71,56,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
692,222278,30,177,75,1,3,3,77.0,29.0,64.0,69.0,61.0,78.0,67,21,44,70,30,65,46,33,65,70,81,73,84,66,77,36,53,90,78,30,67,62,53,60,43,64,64,63,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
693,222634,25,182,90,1,3,3,72.0,68.0,64.0,73.0,35.0,62.0,73,67,64,67,57,76,56,54,55,75,69,74,67,65,64,80,78,46,75,58,45,22,70,62,68,63,41,33,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
694,222693,26,174,63,1,3,3,86.0,63.0,62.0,72.0,41.0,62.0,65,65,49,66,56,72,56,41,62,70,87,85,84,59,79,70,72,66,60,54,57,33,68,60,57,64,41,45,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
695,222724,24,169,68,0,4,4,79.0,63.0,66.0,76.0,34.0,57.0,68,60,38,68,59,76,68,66,61,74,83,75,86,61,81,67,87,56,60,70,41,39,64,66,57,68,29,34,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
696,222825,26,172,72,1,3,3,79.0,67.0,63.0,74.0,27.0,61.0,65,70,37,66,60,73,71,47,63,72,81,78,88,71,85,76,43,63,63,57,57,26,66,59,48,62,26,27,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
697,224995,26,173,60,1,2,3,89.0,43.0,58.0,66.0,62.0,64.0,69,47,44,66,34,66,37,38,55,60,92,87,84,58,85,40,89,85,47,35,76,65,62,45,42,53,63,65,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
698,225169,27,169,67,0,3,4,78.0,67.0,65.0,74.0,31.0,56.0,65,69,43,67,61,72,64,62,61,73,82,75,87,65,91,69,54,69,55,63,42,24,68,67,68,59,30,32,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
699,225785,23,178,67,1,3,4,82.0,56.0,59.0,75.0,24.0,55.0,62,60,38,63,43,76,65,30,46,74,82,82,81,68,73,50,62,68,56,52,33,23,66,66,60,64,21,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
700,225956,25,178,69,1,4,3,92.0,62.0,60.0,73.0,41.0,66.0,64,62,57,63,44,74,61,41,47,69,91,92,90,62,77,70,75,80,63,58,55,39,69,63,66,51,30,45,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
701,227602,28,184,75,1,3,4,70.0,63.0,67.0,71.0,31.0,68.0,58,64,48,71,57,74,62,52,67,73,69,70,73,70,52,65,58,70,72,64,57,34,63,72,57,55,29,28,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
702,227911,24,169,66,1,3,3,68.0,63.0,68.0,73.0,38.0,50.0,70,61,42,70,60,71,65,62,65,73,73,64,81,65,89,73,46,75,40,63,47,30,65,65,44,68,44,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
703,228080,23,170,74,1,4,3,71.0,60.0,67.0,71.0,65.0,75.0,69,58,44,72,53,70,69,63,63,71,74,68,75,69,88,70,74,78,71,55,83,62,63,62,66,64,68,70,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
704,229092,26,174,72,1,3,4,81.0,65.0,66.0,71.0,46.0,70.0,66,61,45,67,54,71,59,47,64,67,80,82,83,68,83,75,62,69,70,71,72,50,66,72,53,71,40,50,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
705,230410,29,170,70,1,3,2,77.0,64.0,65.0,72.0,34.0,52.0,69,68,36,71,40,73,58,50,60,73,78,77,78,69,64,64,43,72,49,66,37,32,55,58,52,51,36,31,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70
706,230443,21,184,82,1,3,2,63.0,54.0,65.0,62.0,70.0,72.0,55,51,69,71,46,64,44,42,72,61,64,62,53,73,57,55,68,72,79,53,55,72,58,71,75,67,72,66,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
707,230454,21,179,73,1,3,2,83.0,64.0,64.0,74.0,31.0,64.0,66,64,36,69,56,76,73,65,39,72,85,81,78,66,82,73,69,68,65,61,56,22,57,69,49,65,37,29,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
708,230486,25,181,80,1,3,3,79.0,59.0,70.0,72.0,32.0,63.0,74,61,44,72,62,75,63,64,66,71,79,79,71,66,60,61,70,62,75,55,31,45,66,71,45,72,26,26,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
709,231433,25,177,67,0,3,3,80.0,67.0,67.0,71.0,28.0,54.0,64,72,42,67,58,69,78,72,59,72,81,79,82,66,75,62,40,68,49,64,51,28,64,72,67,63,30,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
710,231530,26,174,70,1,4,4,77.0,73.0,65.0,72.0,40.0,61.0,68,71,67,66,62,73,65,61,61,69,80,75,80,67,76,82,38,73,65,72,42,29,67,62,67,66,56,27,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
711,231848,24,174,75,1,4,3,60.0,63.0,72.0,71.0,55.0,68.0,68,63,48,76,60,74,64,69,73,71,63,58,63,63,73,61,57,72,70,61,62,52,68,71,70,65,53,62,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
712,232156,24,188,78,0,4,3,86.0,65.0,62.0,68.0,50.0,71.0,67,68,56,64,49,68,55,47,53,71,81,90,74,59,68,71,66,74,74,59,63,54,70,64,39,56,38,58,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
713,232278,26,168,84,1,3,3,78.0,63.0,65.0,71.0,26.0,64.0,66,60,55,70,57,73,58,46,59,69,80,76,78,63,71,66,68,70,62,67,59,16,64,65,59,52,32,18,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
714,232775,29,175,67,1,4,4,81.0,68.0,69.0,70.0,52.0,65.0,67,69,68,69,65,69,68,63,68,70,82,80,80,68,72,70,81,70,61,67,65,52,70,71,64,67,40,59,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
715,232789,28,161,57,1,4,3,89.0,67.0,63.0,71.0,39.0,50.0,62,67,32,64,62,68,69,45,64,66,88,89,94,65,94,69,89,72,31,67,62,31,65,66,64,67,34,49,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
716,232875,33,178,74,1,3,3,57.0,53.0,69.0,67.0,67.0,74.0,67,58,60,73,60,66,64,57,68,70,59,55,66,66,68,43,73,83,70,48,74,68,67,69,37,67,67,66,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
717,232883,29,174,68,1,3,3,70.0,62.0,70.0,72.0,67.0,65.0,68,61,53,70,60,71,64,71,68,72,71,69,78,69,78,63,70,75,60,58,65,73,68,73,72,70,64,69,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
718,233222,23,176,70,1,3,3,90.0,56.0,62.0,73.0,42.0,64.0,66,60,41,64,49,74,61,34,58,68,90,90,85,63,81,60,52,72,68,45,45,33,65,64,52,62,47,44,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
719,233487,22,178,72,0,3,3,79.0,69.0,68.0,74.0,62.0,73.0,66,70,53,69,64,73,68,62,68,72,81,77,84,71,75,68,68,78,73,67,67,65,74,71,63,73,64,63,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
720,233510,21,185,75,0,3,4,82.0,64.0,67.0,69.0,45.0,62.0,68,62,46,67,59,72,67,62,67,70,80,83,74,56,56,73,55,65,59,62,65,42,67,69,51,58,43,48,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
721,233897,29,184,72,1,3,3,89.0,65.0,62.0,68.0,37.0,73.0,68,66,66,63,56,68,55,48,58,66,83,93,78,64,67,70,82,79,76,61,57,26,71,62,58,61,42,35,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
722,234740,24,176,70,1,4,4,76.0,65.0,65.0,76.0,42.0,60.0,66,60,37,64,60,78,74,65,60,77,78,75,77,65,80,71,45,69,55,72,66,40,57,69,64,66,46,42,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
723,235515,25,179,70,0,3,3,85.0,65.0,65.0,70.0,33.0,61.0,64,64,46,67,41,70,52,71,63,69,83,86,76,66,76,72,56,63,68,70,42,24,65,64,51,68,33,34,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
724,235623,26,175,71,1,3,3,79.0,67.0,66.0,69.0,46.0,64.0,68,66,48,66,69,69,74,49,62,67,81,78,76,66,76,75,54,80,60,65,57,48,69,68,48,67,57,39,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
725,235989,25,186,82,1,2,3,80.0,68.0,60.0,73.0,23.0,69.0,61,69,69,64,47,75,46,40,60,71,79,80,75,67,74,74,68,75,70,64,60,20,70,60,65,60,19,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
726,237477,22,177,70,0,3,3,80.0,64.0,64.0,72.0,39.0,56.0,65,64,47,67,57,74,57,53,56,70,79,80,71,67,79,67,47,67,59,65,39,36,62,68,63,58,30,47,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
727,237647,24,183,74,0,2,3,69.0,65.0,68.0,72.0,57.0,67.0,68,63,51,69,56,71,73,69,65,74,71,68,75,67,72,67,65,76,64,68,66,60,67,68,63,70,58,59,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
728,237662,23,177,70,1,3,3,72.0,61.0,69.0,65.0,64.0,71.0,72,58,62,69,48,63,69,54,68,65,71,72,69,63,68,69,73,87,65,59,64,64,69,71,66,67,63,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
729,239138,21,179,69,1,4,4,82.0,57.0,60.0,75.0,35.0,57.0,63,62,51,66,56,75,46,36,51,74,81,82,88,62,84,55,46,67,54,50,55,30,64,63,48,58,34,32,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
730,239307,22,180,64,1,3,3,78.0,57.0,64.0,71.0,41.0,50.0,67,62,38,68,64,70,44,46,66,72,79,77,78,63,73,63,71,72,42,38,37,32,69,60,48,68,52,36,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
731,239669,25,185,75,0,3,3,79.0,68.0,66.0,69.0,36.0,56.0,67,69,53,67,63,69,69,69,60,72,77,80,73,62,58,66,57,67,61,69,30,30,68,66,62,65,52,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
732,240019,21,179,64,0,3,3,81.0,70.0,61.0,73.0,22.0,64.0,58,75,54,63,67,75,65,67,55,73,80,81,72,64,80,69,74,74,66,64,45,17,72,62,62,66,27,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
733,240164,26,169,72,1,4,3,76.0,58.0,65.0,72.0,41.0,47.0,67,63,38,69,55,74,61,50,60,71,78,74,72,64,78,51,41,61,45,55,38,35,68,65,48,65,55,35,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
734,240783,21,183,75,0,4,3,82.0,70.0,60.0,70.0,33.0,67.0,59,73,63,66,64,71,56,54,46,69,84,80,69,69,67,67,73,59,74,65,58,28,68,61,73,66,31,31,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
735,241536,24,180,74,0,3,3,82.0,64.0,65.0,72.0,34.0,65.0,68,62,47,64,55,73,73,69,60,70,82,82,82,58,71,70,66,79,67,67,44,37,62,64,58,61,30,33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
736,241731,27,175,75,1,4,4,77.0,67.0,64.0,71.0,36.0,61.0,67,70,40,64,55,72,72,71,60,68,78,77,83,65,76,66,55,79,62,68,36,32,67,61,56,60,35,36,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
737,242052,24,178,70,0,3,3,71.0,67.0,70.0,68.0,34.0,55.0,69,68,66,71,63,68,71,66,66,68,71,71,72,60,67,69,70,73,52,65,38,33,69,73,63,65,27,32,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
738,242294,23,173,73,1,3,2,67.0,56.0,66.0,70.0,67.0,64.0,56,54,56,75,52,68,49,42,68,72,70,65,70,68,72,62,63,76,60,57,61,65,58,71,54,72,66,72,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
739,242372,26,180,75,0,3,3,82.0,57.0,63.0,73.0,32.0,58.0,62,63,42,66,42,74,49,35,59,71,81,82,79,66,67,62,70,70,57,43,40,33,64,70,47,67,27,31,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
740,242573,21,168,69,1,2,4,83.0,63.0,60.0,76.0,35.0,56.0,57,63,30,65,60,78,60,61,56,72,84,83,87,64,89,68,48,73,53,60,46,49,64,56,55,59,39,27,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
741,242997,22,173,70,1,4,3,94.0,56.0,63.0,73.0,25.0,49.0,64,61,44,66,55,72,63,43,57,71,94,94,85,65,88,57,55,65,44,49,38,19,57,67,44,63,26,23,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
742,243270,24,181,66,0,5,3,79.0,72.0,61.0,74.0,30.0,63.0,61,68,61,63,67,75,73,70,50,74,79,79,76,70,73,82,56,71,62,72,59,22,66,61,70,68,23,33,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
743,243716,24,184,74,0,4,3,81.0,69.0,61.0,71.0,41.0,65.0,66,72,50,64,58,74,67,43,59,68,77,84,76,66,63,73,45,68,64,64,68,24,67,55,67,66,36,52,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
744,243821,32,180,75,0,3,2,72.0,65.0,69.0,69.0,32.0,60.0,71,63,32,70,62,68,71,68,61,69,73,72,71,67,68,66,35,70,69,68,30,20,66,71,66,69,39,35,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
745,244205,23,172,75,0,3,3,71.0,71.0,66.0,73.0,27.0,65.0,63,72,56,70,49,75,56,35,72,74,72,71,72,67,69,78,66,69,77,72,32,16,68,67,54,59,40,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72
746,245054,23,175,68,0,5,4,76.0,61.0,69.0,69.0,57.0,66.0,65,58,46,71,41,67,66,75,67,71,71,80,69,67,79,65,62,72,62,71,67,58,67,70,47,65,60,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
747,245543,25,180,79,1,3,3,76.0,71.0,61.0,71.0,34.0,73.0,58,73,64,66,69,72,70,39,57,70,71,80,72,66,74,72,77,81,71,67,68,32,69,60,63,68,22,38,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
748,245714,22,175,70,0,3,3,80.0,63.0,66.0,70.0,37.0,53.0,69,68,45,71,44,70,54,45,65,71,82,78,77,62,72,66,45,59,55,58,40,42,61,62,56,64,38,32,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
749,245999,20,176,63,0,3,3,79.0,65.0,65.0,69.0,37.0,64.0,69,70,50,67,47,67,66,46,63,70,82,77,75,65,80,62,69,74,61,61,60,35,69,62,53,67,24,44,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
750,246316,24,165,66,1,3,3,87.0,62.0,64.0,70.0,53.0,63.0,69,66,51,64,54,70,65,66,59,68,91,83,82,63,86,60,86,64,56,58,72,38,64,63,64,57,51,64,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71
751,246562,23,176,72,1,3,2,91.0,67.0,64.0,70.0,61.0,73.0,64,68,55,65,51,69,68,67,62,69,90,91,82,65,80,73,73,92,65,68,68,62,64,62,45,62,60,63,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
752,246771,25,172,72,1,3,3,71.0,67.0,67.0,71.0,52.0,61.0,70,70,54,71,52,72,68,70,66,69,75,67,73,68,77,68,63,68,60,63,54,51,66,56,58,72,49,54,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
753,246928,22,178,70,0,3,3,74.0,60.0,69.0,70.0,41.0,51.0,69,65,39,70,59,71,60,62,66,71,77,72,74,58,68,53,50,61,48,55,47,45,62,72,70,70,41,39,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
754,247458,22,178,75,1,4,3,72.0,53.0,61.0,73.0,65.0,69.0,65,59,56,65,36,76,61,31,59,73,76,69,69,68,66,51,69,80,67,44,61,65,67,59,37,70,66,65,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71
755,247671,30,170,60,1,2,3,85.0,53.0,70.0,70.0,60.0,52.0,75,54,54,69,55,69,74,65,68,70,87,84,77,63,85,55,52,74,42,48,48,64,67,67,41,66,58,60,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
