,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cm
367,152879,34,177,76,1,3,3,37.0,67.0,76.0,73.0,72.0,70.0,71,60,62,78,68,74,71,67,79,76,44,32,62,74,69,74,56,68,67,69,85,73,64,78,92,77,71,74,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
368,158144,37,178,71,1,3,3,44.0,72.0,79.0,71.0,69.0,64.0,75,67,53,80,56,73,81,83,81,77,49,39,47,72,63,81,34,64,64,79,73,68,64,80,73,69,70,74,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
369,171972,33,178,66,1,3,3,53.0,66.0,72.0,74.0,75.0,73.0,66,68,66,77,57,71,58,61,74,77,55,52,69,80,71,65,68,76,66,61,88,77,75,73,64,80,77,76,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
370,173030,33,180,79,1,4,2,71.0,72.0,75.0,78.0,69.0,77.0,73,70,64,76,72,78,74,72,75,76,68,73,91,75,78,75,66,89,75,72,70,72,72,75,73,71,70,68,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
371,175895,32,185,79,1,4,3,58.0,69.0,76.0,74.0,69.0,76.0,74,63,70,78,74,75,68,71,75,79,60,57,58,68,63,78,57,73,80,72,73,71,71,77,71,83,66,70,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75
372,176376,36,180,76,1,4,5,64.0,75.0,73.0,78.0,53.0,60.0,64,73,55,76,74,80,84,57,74,78,66,62,80,72,63,82,33,57,65,76,58,58,72,75,62,73,53,56,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
373,176944,33,194,85,1,3,3,36.0,72.0,69.0,70.0,75.0,87.0,60,74,92,78,68,66,64,46,67,80,34,37,40,81,83,75,84,82,90,64,88,70,83,72,64,75,72,76,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75
374,177358,31,186,79,1,4,3,51.0,57.0,71.0,70.0,74.0,75.0,64,53,69,79,54,68,69,62,71,74,54,49,64,73,67,68,67,75,75,56,78,73,63,65,55,78,75,75,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
375,178253,34,173,65,0,3,3,73.0,69.0,77.0,74.0,53.0,66.0,75,69,54,78,62,75,77,82,76,77,74,73,71,70,67,72,61,88,57,67,63,60,76,79,73,61,51,53,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
376,180819,33,178,73,1,5,4,67.0,70.0,78.0,79.0,62.0,56.0,74,69,64,81,72,80,77,66,75,81,70,64,77,73,75,72,68,34,60,68,71,63,74,80,70,80,61,62,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
377,181271,32,182,74,1,5,4,61.0,73.0,80.0,75.0,53.0,58.0,82,69,57,79,72,76,82,74,81,76,62,61,70,74,66,78,60,60,58,78,55,62,74,81,71,78,56,46,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
378,183376,32,183,80,1,3,2,52.0,57.0,63.0,65.0,76.0,80.0,50,49,71,73,53,65,43,57,70,67,50,53,55,71,58,73,73,71,82,62,88,80,50,61,56,72,77,76,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
379,183427,31,174,78,0,3,3,65.0,67.0,73.0,75.0,72.0,66.0,73,58,60,76,56,72,72,53,74,76,65,65,77,74,85,81,67,67,60,74,81,75,68,70,65,75,70,76,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
380,183895,34,158,56,1,4,4,71.0,71.0,74.0,77.0,52.0,49.0,74,72,56,74,70,77,76,70,73,76,81,62,80,74,76,69,30,73,33,70,65,45,76,77,72,76,48,58,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74
381,184606,33,180,72,1,3,3,67.0,55.0,70.0,66.0,74.0,75.0,66,48,63,74,48,60,49,58,71,73,65,69,68,72,70,67,82,81,70,65,78,74,53,72,44,70,74,77,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
382,184881,31,176,75,1,3,4,71.0,71.0,75.0,78.0,34.0,65.0,75,66,60,75,68,78,67,68,74,79,72,71,80,73,74,79,68,63,62,75,72,31,76,77,62,70,30,32,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
383,184999,32,180,78,1,4,3,72.0,70.0,73.0,74.0,73.0,72.0,65,65,67,78,70,74,77,77,76,78,74,70,71,69,69,76,76,69,73,74,71,74,73,70,69,74,74,74,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
384,185174,31,182,77,1,3,3,61.0,64.0,74.0,76.0,73.0,66.0,68,56,65,78,69,76,72,68,74,77,53,67,72,76,75,72,66,67,62,70,73,74,74,75,68,74,76,72,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
385,186551,32,165,64,1,2,3,86.0,65.0,74.0,73.0,68.0,69.0,75,65,50,77,39,73,65,59,70,70,85,86,78,71,85,68,91,83,62,67,61,62,73,77,64,70,70,75,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
386,188942,30,188,79,1,3,2,50.0,65.0,66.0,71.0,74.0,87.0,59,61,72,74,60,73,62,57,74,73,45,54,55,71,63,79,89,74,92,60,89,75,60,57,65,76,74,74,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72
387,189165,29,184,80,1,3,3,49.0,72.0,78.0,72.0,61.0,72.0,73,64,67,81,66,73,69,73,82,77,48,49,55,70,63,85,62,70,71,79,80,61,70,80,71,78,59,62,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
388,189177,29,170,72,0,2,3,70.0,72.0,75.0,76.0,69.0,75.0,77,69,44,76,79,74,78,70,75,76,72,68,79,75,84,78,79,84,66,73,84,74,67,74,60,75,73,70,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75
389,189218,29,182,72,1,3,2,61.0,67.0,71.0,75.0,73.0,79.0,62,66,66,78,51,72,63,52,75,78,55,66,71,72,77,77,74,83,75,66,84,74,66,73,54,83,75,74,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
390,190059,29,182,74,1,4,3,75.0,73.0,73.0,73.0,71.0,75.0,77,72,68,71,57,73,75,66,72,74,74,75,72,74,67,77,57,77,76,76,72,74,73,75,62,72,69,72,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
391,190544,29,182,80,1,4,4,73.0,73.0,78.0,77.0,43.0,59.0,80,67,48,77,74,77,80,85,76,79,74,72,80,68,78,79,63,63,59,80,54,43,70,78,75,74,42,46,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
392,192955,31,183,82,1,3,3,66.0,72.0,74.0,73.0,61.0,75.0,68,73,49,77,60,73,73,66,74,75,67,66,67,73,73,71,64,87,74,73,63,65,72,76,76,77,61,66,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
393,193158,29,185,79,1,3,4,54.0,70.0,76.0,76.0,66.0,72.0,67,62,70,80,74,76,76,73,75,80,60,49,69,76,67,80,68,72,70,78,77,62,69,77,66,83,70,65,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
394,195202,30,186,84,0,2,3,63.0,72.0,77.0,77.0,62.0,65.0,76,71,58,80,70,76,76,73,77,79,66,60,77,74,75,74,42,69,69,76,55,61,74,75,65,78,65,63,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
395,198861,29,167,73,1,3,3,67.0,54.0,69.0,75.0,74.0,71.0,61,49,65,77,41,71,69,54,72,78,71,64,75,73,87,61,76,70,68,59,77,72,56,64,55,75,76,75,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73
396,199158,29,183,74,1,3,2,61.0,66.0,68.0,68.0,71.0,79.0,54,60,57,73,59,64,59,52,74,72,60,62,69,71,55,80,72,91,75,73,76,75,64,73,41,81,70,73,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
397,199626,31,174,70,1,4,3,66.0,71.0,76.0,76.0,69.0,69.0,71,69,64,79,64,76,77,67,75,78,67,66,73,72,74,74,71,80,58,68,82,63,75,76,84,80,72,72,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
398,199792,31,175,68,1,3,4,75.0,72.0,73.0,77.0,65.0,73.0,66,72,62,76,66,77,69,66,75,75,76,74,85,76,84,73,71,86,64,76,78,70,74,74,63,74,62,65,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
399,200054,29,185,75,1,3,3,58.0,59.0,71.0,72.0,76.0,72.0,68,50,70,76,60,74,56,62,72,74,60,57,63,69,63,74,72,72,72,65,71,76,60,69,59,76,74,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
400,200223,27,175,76,1,2,3,68.0,69.0,77.0,77.0,65.0,64.0,72,65,50,80,74,75,79,76,77,80,69,67,77,74,81,74,55,76,60,72,62,68,70,74,68,74,64,68,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
401,200759,28,178,72,0,2,3,84.0,69.0,67.0,76.0,69.0,75.0,71,68,64,72,64,78,62,37,61,75,84,84,78,73,76,78,76,78,75,61,70,70,75,69,67,67,69,70,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73
402,201303,29,177,65,1,4,4,85.0,65.0,72.0,81.0,64.0,75.0,66,64,58,77,62,80,68,57,74,80,86,85,91,77,90,67,84,90,67,64,72,65,73,73,57,77,67,65,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
403,203067,35,172,68,1,4,3,77.0,60.0,66.0,71.0,71.0,80.0,47,57,52,75,54,70,64,59,72,71,77,77,74,72,80,72,74,92,71,57,88,72,64,68,62,72,72,74,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
404,203570,30,183,81,1,4,3,74.0,69.0,70.0,73.0,73.0,75.0,66,71,63,76,59,73,57,50,70,74,73,75,73,75,69,68,57,92,73,72,65,73,72,74,57,74,73,76,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
405,204688,30,183,78,0,3,3,63.0,72.0,76.0,72.0,70.0,78.0,73,73,69,76,65,72,74,74,76,74,62,64,68,73,67,74,73,88,76,70,73,69,74,78,68,75,73,69,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75
406,205343,28,180,70,1,4,3,80.0,67.0,72.0,78.0,74.0,77.0,72,65,65,75,68,78,66,56,72,78,78,82,79,74,78,72,72,84,73,69,80,77,76,71,56,77,72,76,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
407,205402,27,178,73,1,4,4,72.0,69.0,74.0,78.0,44.0,65.0,73,69,57,75,72,79,78,60,68,78,79,66,85,73,75,70,68,90,60,69,44,40,75,78,61,72,44,45,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
408,205531,27,181,70,1,4,3,70.0,74.0,74.0,75.0,65.0,66.0,70,74,66,75,70,74,72,72,73,77,71,70,72,76,75,75,71,72,62,72,66,64,75,76,75,72,65,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
409,205895,30,175,73,1,3,3,72.0,65.0,69.0,74.0,71.0,77.0,66,62,54,75,66,73,70,63,70,75,75,69,76,70,73,73,81,79,74,66,82,75,63,60,59,70,72,75,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73
410,205953,30,171,71,1,3,3,71.0,63.0,77.0,75.0,64.0,69.0,74,60,50,81,61,74,68,67,78,77,73,69,79,70,80,68,46,77,69,64,65,61,71,77,57,71,66,68,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
411,206114,26,181,69,1,3,4,76.0,65.0,75.0,77.0,63.0,65.0,67,65,55,79,51,75,71,67,75,79,78,75,88,72,70,68,72,80,54,66,70,65,69,80,50,78,66,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
412,207471,32,187,82,0,3,4,49.0,78.0,77.0,76.0,58.0,71.0,73,79,68,78,79,81,79,68,75,82,46,51,66,69,30,76,45,61,76,80,78,69,75,80,67,77,50,59,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
413,207939,31,185,78,1,3,3,42.0,55.0,66.0,63.0,73.0,84.0,52,52,74,77,54,61,61,51,70,70,53,33,51,71,51,61,78,91,81,54,85,71,61,65,60,74,72,75,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
414,209430,28,181,73,1,3,3,74.0,75.0,68.0,72.0,64.0,84.0,68,75,69,70,73,72,65,56,66,75,70,77,68,75,67,80,73,91,86,73,74,64,76,68,72,69,64,65,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74
415,209781,34,181,73,0,4,3,67.0,72.0,75.0,74.0,69.0,70.0,76,69,53,75,78,73,75,76,74,77,64,70,74,75,65,74,70,77,67,76,71,73,76,72,63,65,70,70,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
416,210281,39,184,74,1,3,2,54.0,65.0,67.0,61.0,70.0,80.0,47,60,50,75,49,49,71,59,75,75,51,57,66,70,59,73,54,73,86,73,80,69,59,68,62,73,73,74,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
417,210619,27,178,71,0,4,3,68.0,69.0,75.0,76.0,63.0,66.0,69,68,57,78,56,74,73,77,77,78,67,69,79,72,82,71,60,81,61,73,61,66,68,76,72,73,64,65,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
418,210761,27,175,71,1,4,3,76.0,70.0,73.0,77.0,55.0,66.0,72,70,58,75,73,77,72,54,72,78,74,78,82,72,72,72,72,71,69,68,53,55,72,75,67,72,54,55,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
419,211093,28,174,74,0,4,4,80.0,70.0,73.0,77.0,70.0,76.0,67,71,44,78,49,75,74,65,70,78,81,79,79,72,85,70,54,92,68,72,80,73,70,75,73,81,74,71,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
420,211382,28,183,81,1,3,3,64.0,55.0,65.0,71.0,73.0,80.0,56,45,65,74,52,72,61,32,70,72,59,68,64,75,65,75,82,79,80,62,80,75,52,65,51,67,71,76,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
421,211506,26,182,73,1,2,4,65.0,73.0,75.0,77.0,60.0,65.0,68,69,54,76,69,77,76,74,77,79,67,63,83,68,74,84,50,70,67,72,55,63,69,79,68,73,57,63,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
422,211706,28,177,70,1,3,3,62.0,62.0,72.0,74.0,69.0,70.0,60,64,58,79,43,74,52,62,77,77,63,61,68,73,66,62,64,79,65,63,75,75,64,75,50,74,60,76,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
423,212212,27,183,80,1,3,3,77.0,62.0,62.0,70.0,75.0,80.0,42,58,69,73,45,69,51,46,66,73,74,80,66,71,69,77,74,81,77,68,86,73,49,68,47,69,78,74,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
424,212811,27,184,85,1,4,3,71.0,68.0,73.0,76.0,72.0,75.0,70,59,68,77,68,77,72,66,73,78,69,73,70,76,73,80,55,76,78,74,72,73,71,72,68,70,72,74,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
425,213242,27,180,78,1,3,3,68.0,61.0,67.0,76.0,73.0,74.0,58,60,71,76,35,77,55,43,71,78,69,67,73,73,70,69,70,79,73,60,69,74,71,68,54,75,70,76,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
426,213367,28,170,65,1,3,3,72.0,49.0,68.0,73.0,71.0,75.0,67,42,52,75,37,70,42,47,69,75,77,68,76,72,85,68,79,89,67,49,76,74,58,66,42,62,69,76,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73
427,213629,27,187,74,1,3,3,63.0,62.0,75.0,74.0,72.0,74.0,72,50,69,78,54,72,77,76,76,76,63,63,74,72,72,78,74,79,70,70,80,72,58,72,79,76,70,74,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
428,213654,25,183,73,1,4,3,76.0,60.0,70.0,76.0,72.0,75.0,58,56,57,78,46,75,59,47,76,77,74,77,79,75,77,74,65,86,73,58,70,73,64,74,53,77,75,73,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
429,213899,28,181,84,0,2,2,66.0,43.0,61.0,69.0,75.0,82.0,45,36,71,72,35,68,35,42,70,71,68,65,62,73,63,65,72,81,84,34,80,74,62,63,43,75,78,74,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
430,213991,26,179,70,1,4,3,71.0,64.0,70.0,72.0,72.0,81.0,66,56,65,75,56,71,66,65,74,74,70,72,74,71,76,79,87,81,78,73,88,72,59,64,58,70,73,73,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73
431,214132,30,165,68,1,4,4,91.0,69.0,66.0,77.0,56.0,70.0,67,72,49,70,63,75,45,31,63,75,92,91,93,72,93,70,92,74,70,62,57,46,73,72,62,72,58,61,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72
432,215443,26,175,70,1,3,4,87.0,71.0,71.0,76.0,42.0,68.0,70,71,42,72,64,75,72,71,65,75,89,86,89,69,75,72,42,82,64,72,67,44,72,72,65,74,49,38,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
433,216380,25,179,67,0,3,4,77.0,60.0,73.0,79.0,72.0,64.0,75,58,69,72,67,79,74,65,75,80,79,75,83,72,78,63,72,74,54,59,75,74,70,74,56,69,72,72,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
434,216814,27,182,80,1,5,3,63.0,71.0,75.0,75.0,71.0,66.0,71,68,68,77,66,75,72,72,74,75,69,58,76,76,72,76,59,68,64,74,72,73,74,77,67,70,74,71,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
435,219576,29,187,79,1,4,3,63.0,67.0,67.0,72.0,77.0,78.0,47,61,68,76,53,74,45,59,76,76,62,64,58,75,59,76,70,79,75,77,86,79,74,72,57,73,77,80,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
436,220905,27,186,71,0,3,3,67.0,64.0,66.0,70.0,73.0,77.0,50,60,64,76,47,69,52,44,73,73,70,65,66,69,57,73,60,72,82,73,75,74,59,67,49,74,74,76,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73
437,220948,30,189,80,1,3,3,66.0,68.0,67.0,69.0,72.0,72.0,50,63,46,75,69,70,66,49,73,72,68,65,57,75,48,78,59,78,73,73,64,79,69,71,41,76,73,75,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
438,221016,29,184,76,0,3,3,54.0,62.0,69.0,71.0,76.0,79.0,52,59,61,77,48,72,58,57,75,75,55,53,55,78,60,69,82,75,77,68,89,80,67,75,53,70,75,79,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
439,221671,28,180,70,0,4,3,69.0,57.0,75.0,78.0,53.0,62.0,68,52,55,80,61,77,68,54,72,78,73,65,83,75,82,58,55,88,48,62,67,55,73,80,50,78,45,58,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
440,222429,25,166,60,1,2,3,69.0,52.0,68.0,73.0,74.0,59.0,59,45,55,77,33,67,55,40,73,73,70,68,90,76,90,59,82,89,32,61,82,74,65,69,51,75,76,78,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
441,222994,27,178,71,0,2,3,70.0,49.0,62.0,71.0,74.0,78.0,46,36,55,74,41,70,45,37,71,69,75,66,76,70,78,74,78,82,74,54,83,74,55,63,38,67,77,78,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
442,223058,28,182,74,1,3,3,80.0,68.0,73.0,76.0,72.0,66.0,67,63,51,82,57,76,60,61,75,77,78,81,80,73,76,75,60,76,59,74,70,74,71,70,63,64,71,77,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
