,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cb
977,205556,26,187,86,0,2,2,62.0,32.0,53.0,60.0,69.0,76.0,58,25,64,65,37,56,48,26,61,64,63,62,59,63,64,44,78,65,85,30,69,68,46,31,44,64,70,70,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
978,205565,31,192,78,0,3,2,49.0,37.0,52.0,43.0,69.0,84.0,50,29,76,60,29,35,40,32,56,55,45,53,32,56,35,58,79,73,90,34,83,62,38,43,35,60,70,69,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
979,206553,29,184,91,0,3,2,68.0,44.0,46.0,47.0,69.0,80.0,39,39,75,54,24,42,27,36,55,49,65,71,44,66,49,60,82,64,88,44,81,68,31,41,60,67,67,68,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
980,208014,27,190,78,1,3,2,60.0,43.0,50.0,55.0,70.0,76.0,52,42,75,60,35,51,39,30,58,55,59,61,57,67,61,53,67,70,81,38,71,69,35,34,43,59,67,72,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
981,208534,27,189,90,1,4,2,54.0,40.0,49.0,57.0,71.0,70.0,23,44,75,66,40,55,22,24,67,62,54,54,48,63,49,53,75,52,80,21,64,70,28,43,32,68,72,70,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
982,208862,29,184,66,1,3,2,53.0,36.0,58.0,58.0,71.0,72.0,49,29,72,71,34,54,46,33,69,65,62,45,59,62,42,54,73,76,70,34,72,65,39,45,40,61,72,74,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
983,209005,32,180,75,1,3,2,77.0,35.0,46.0,55.0,71.0,73.0,44,35,60,63,29,44,34,28,44,66,77,77,62,63,61,38,89,66,79,39,64,73,22,27,34,66,73,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
984,209378,34,177,76,0,2,2,52.0,53.0,70.0,64.0,71.0,68.0,73,39,66,71,55,60,77,75,70,67,60,45,62,66,71,74,75,62,71,59,68,73,55,60,66,69,73,71,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
985,209840,28,185,84,1,3,2,68.0,35.0,49.0,54.0,69.0,73.0,39,30,70,62,30,45,44,39,52,58,64,72,66,69,64,46,72,64,77,31,75,69,45,37,42,59,63,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70
986,210653,29,180,70,1,3,2,50.0,42.0,53.0,62.0,70.0,77.0,40,41,70,64,35,62,24,42,60,64,53,47,64,63,52,49,79,76,80,43,70,70,27,52,31,55,69,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
987,211037,29,179,74,0,3,2,55.0,58.0,60.0,64.0,67.0,75.0,43,61,60,71,34,62,36,32,69,69,51,59,59,64,71,50,74,86,73,68,66,68,63,64,42,60,66,69,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
988,211272,32,179,78,0,3,2,65.0,49.0,62.0,64.0,68.0,76.0,64,35,58,68,49,62,50,39,63,64,62,68,64,72,74,73,70,72,77,52,82,75,57,56,53,54,63,70,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
989,212095,34,183,79,1,3,2,59.0,42.0,58.0,47.0,70.0,69.0,41,28,70,71,17,34,40,58,60,63,57,60,32,65,57,73,72,62,72,49,68,70,39,57,47,65,67,73,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
990,212121,25,189,82,1,3,3,65.0,61.0,67.0,66.0,69.0,74.0,61,56,66,71,57,65,61,67,69,71,63,66,60,66,52,75,65,72,77,64,69,69,58,68,54,71,69,71,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
991,212129,27,190,82,0,3,2,61.0,46.0,52.0,51.0,71.0,78.0,36,44,60,63,40,42,40,25,70,60,57,65,53,64,39,58,66,74,84,37,73,73,53,45,45,63,69,76,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
992,213000,26,190,76,1,2,2,45.0,34.0,55.0,52.0,72.0,71.0,42,23,74,69,29,45,30,26,72,58,42,47,50,65,53,64,74,66,75,30,66,68,18,43,54,65,74,73,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
993,213064,28,180,77,0,3,2,65.0,44.0,60.0,63.0,67.0,79.0,59,41,70,64,36,62,61,42,66,60,64,65,62,73,78,55,84,78,77,39,82,76,54,52,43,64,63,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
994,213136,30,184,75,0,3,2,70.0,44.0,58.0,59.0,72.0,71.0,63,28,70,62,27,51,69,37,60,64,71,70,67,69,67,66,72,72,70,63,72,72,40,48,49,71,73,71,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
995,213332,28,182,74,1,2,2,64.0,38.0,51.0,52.0,69.0,74.0,33,37,73,66,24,38,28,52,63,64,62,65,63,60,64,51,72,72,77,31,71,72,32,38,46,65,65,71,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
996,214021,32,182,73,1,3,2,70.0,34.0,51.0,51.0,70.0,75.0,45,22,75,63,27,40,23,35,54,59,70,70,64,64,65,64,76,73,80,28,65,70,38,44,45,53,69,70,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
997,214404,27,185,77,0,3,2,43.0,24.0,41.0,41.0,71.0,79.0,29,16,74,52,30,28,25,30,52,44,34,50,60,65,48,38,80,74,87,20,67,70,32,32,34,61,71,72,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
998,214882,29,183,83,1,3,2,54.0,32.0,44.0,46.0,70.0,81.0,30,23,68,58,44,31,33,24,58,52,56,53,63,68,65,57,89,78,84,22,77,70,35,30,33,64,70,70,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
999,215708,30,185,76,1,3,2,65.0,51.0,60.0,64.0,68.0,82.0,57,44,67,66,32,61,41,31,65,65,61,69,79,67,61,70,81,84,84,60,77,69,34,62,36,62,65,71,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1000,215823,29,185,80,1,4,2,49.0,21.0,45.0,56.0,69.0,77.0,24,20,70,60,19,54,34,12,60,58,45,52,54,65,53,33,83,67,83,11,72,68,18,40,18,62,67,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
1001,215995,32,186,82,1,3,2,52.0,50.0,60.0,63.0,70.0,83.0,45,43,71,70,37,63,47,41,65,70,53,51,49,59,51,65,64,80,90,55,73,64,51,63,51,59,75,71,65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1002,216416,26,184,77,1,3,3,78.0,44.0,60.0,69.0,67.0,67.0,62,40,59,68,26,67,61,34,59,70,79,77,70,66,75,42,63,68,71,58,55,66,57,51,42,74,68,70,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1003,216730,26,191,83,1,2,2,75.0,44.0,46.0,45.0,67.0,82.0,35,38,66,53,41,39,48,38,46,54,69,80,33,64,46,51,83,72,87,50,82,68,44,46,45,58,66,69,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1004,217082,28,188,84,1,3,2,54.0,30.0,44.0,46.0,70.0,78.0,34,21,70,56,24,38,32,25,50,55,53,55,39,68,42,42,70,62,87,37,77,68,27,34,36,63,71,70,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1005,218658,26,193,78,1,3,2,81.0,40.0,58.0,61.0,70.0,76.0,63,45,67,63,24,64,37,24,60,62,80,82,59,65,32,47,34,65,84,26,79,71,54,56,31,58,70,71,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72
1006,219582,29,192,85,1,2,2,34.0,41.0,54.0,49.0,70.0,80.0,51,41,73,65,24,38,24,25,56,58,34,34,58,63,45,34,55,75,91,56,65,64,23,51,36,63,71,73,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1007,219591,26,189,79,1,3,2,45.0,27.0,47.0,56.0,72.0,70.0,40,20,68,58,12,54,29,27,58,58,41,48,51,68,51,57,71,51,78,21,73,72,20,38,21,66,72,72,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1008,219841,27,181,64,1,3,3,69.0,43.0,61.0,68.0,69.0,75.0,57,38,70,71,28,66,44,30,71,71,69,69,69,66,63,61,80,74,75,41,76,69,35,54,37,66,67,70,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
1009,219848,26,181,73,1,3,2,69.0,43.0,61.0,60.0,72.0,66.0,65,42,77,68,31,59,30,59,65,58,68,70,66,63,63,46,74,59,67,44,69,75,45,50,50,66,69,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1010,219852,27,191,80,1,2,2,66.0,32.0,51.0,63.0,72.0,70.0,58,12,70,58,49,60,50,30,56,65,64,67,63,70,67,59,68,75,67,48,74,72,32,32,27,68,72,73,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1011,219911,31,188,88,1,3,2,59.0,29.0,48.0,37.0,70.0,73.0,39,21,74,69,29,31,31,32,51,34,58,60,49,66,33,51,66,55,82,23,75,70,29,26,45,65,64,74,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1012,221312,27,181,73,0,3,2,69.0,33.0,53.0,58.0,68.0,76.0,56,29,67,61,19,53,29,27,59,60,67,71,61,67,63,39,81,66,80,36,77,70,41,45,40,62,66,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72
1013,221994,26,177,73,0,2,3,82.0,61.0,64.0,70.0,69.0,71.0,63,53,68,68,68,69,58,48,65,71,83,81,72,69,73,73,88,73,68,66,74,71,62,63,52,70,70,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
1014,223046,27,184,77,1,4,2,62.0,40.0,53.0,56.0,71.0,73.0,40,42,70,62,41,51,44,39,64,56,63,61,53,68,74,55,87,73,74,21,68,70,40,48,44,67,73,70,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
1015,223064,28,193,97,1,2,2,42.0,38.0,43.0,48.0,70.0,81.0,29,45,70,56,28,37,31,29,48,58,38,45,46,63,51,35,71,69,92,28,70,67,51,38,32,65,69,73,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1016,223694,30,185,80,0,2,2,65.0,52.0,62.0,63.0,68.0,74.0,62,43,69,67,50,60,65,62,66,67,64,66,64,68,63,65,78,70,76,60,75,67,50,50,55,63,69,67,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1017,223818,31,188,84,1,3,2,46.0,31.0,52.0,53.0,71.0,74.0,48,29,73,68,28,50,27,30,65,55,53,41,40,68,68,45,68,55,84,21,72,65,24,32,46,65,71,74,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1018,224067,28,185,85,1,3,2,53.0,43.0,55.0,60.0,70.0,74.0,40,44,69,70,35,56,41,33,65,67,51,55,54,61,55,48,74,75,78,40,65,68,40,47,38,65,70,73,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
1019,224186,26,189,95,0,2,2,46.0,51.0,49.0,48.0,70.0,80.0,37,44,71,57,27,40,65,68,61,58,42,49,32,68,51,75,72,69,88,55,75,69,26,29,49,65,71,70,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1020,224367,35,184,84,1,2,2,40.0,34.0,49.0,48.0,69.0,77.0,29,15,72,67,24,40,25,24,66,56,32,47,48,63,35,61,82,50,90,55,78,61,22,35,40,62,69,72,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
1021,224376,26,191,83,1,2,2,31.0,37.0,47.0,46.0,71.0,82.0,36,33,72,63,34,41,32,30,58,49,32,31,47,66,36,48,65,74,91,35,75,69,28,30,42,63,72,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1022,224524,29,190,80,1,3,2,46.0,35.0,48.0,53.0,69.0,82.0,35,23,73,67,32,48,35,26,52,60,48,45,53,66,43,61,61,80,89,30,73,69,32,35,69,62,69,69,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1023,225106,24,192,75,1,3,2,63.0,42.0,61.0,63.0,70.0,77.0,52,35,72,68,46,61,32,49,60,66,55,69,54,66,61,52,80,84,75,41,70,68,52,71,45,72,73,69,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1024,225386,26,186,86,1,3,2,54.0,30.0,45.0,50.0,70.0,78.0,39,22,71,60,19,38,25,28,49,58,53,54,59,69,51,59,82,73,81,23,76,69,22,32,35,63,68,72,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1025,225673,26,190,83,1,2,2,64.0,42.0,54.0,56.0,67.0,81.0,42,36,70,66,59,53,45,31,66,59,62,65,62,63,41,67,83,66,90,29,76,65,32,46,49,70,62,73,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1026,225908,22,193,86,1,3,2,67.0,33.0,53.0,56.0,71.0,72.0,34,22,68,66,36,52,44,36,57,58,66,67,62,73,53,49,67,65,75,37,72,68,34,53,48,59,72,74,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1027,225974,24,189,80,0,3,2,60.0,33.0,44.0,46.0,68.0,83.0,41,22,69,54,26,40,28,31,50,52,54,64,34,66,61,62,77,71,89,32,85,66,16,31,44,58,68,70,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1028,226616,29,183,84,1,3,2,62.0,53.0,63.0,62.0,66.0,81.0,54,52,73,73,45,57,48,44,72,65,58,65,64,72,70,66,87,80,82,46,78,67,49,58,49,59,63,67,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
1029,227106,26,185,83,0,3,2,68.0,32.0,59.0,60.0,71.0,74.0,71,25,68,63,33,59,59,34,65,60,69,68,69,66,37,42,74,68,77,34,75,73,45,42,42,67,73,68,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1030,228790,23,173,70,1,3,2,82.0,37.0,59.0,68.0,62.0,70.0,69,36,53,65,31,66,44,36,56,68,82,82,76,64,84,39,60,83,64,35,72,65,54,51,43,60,62,63,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
1031,228828,24,182,77,1,3,2,76.0,36.0,52.0,61.0,70.0,71.0,47,24,66,66,29,58,33,30,52,68,71,80,59,70,41,59,73,63,76,44,70,73,21,42,40,56,69,71,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
1032,228829,30,193,81,1,2,2,57.0,24.0,41.0,44.0,70.0,72.0,23,21,74,52,23,33,24,29,58,55,50,62,41,69,51,33,83,62,80,20,64,73,25,32,34,52,70,69,67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1033,229236,25,178,68,0,3,2,69.0,42.0,62.0,69.0,69.0,69.0,66,42,71,68,35,68,47,50,61,70,70,69,71,66,74,44,67,65,68,36,78,67,54,53,45,65,68,71,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
1034,229487,25,184,76,1,3,3,86.0,44.0,60.0,67.0,71.0,68.0,65,49,70,67,25,66,38,29,63,68,83,89,71,67,65,52,64,73,68,25,62,70,48,52,49,63,70,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
1035,229584,25,183,74,1,3,3,61.0,59.0,65.0,65.0,72.0,68.0,64,55,63,74,39,64,62,35,69,67,55,65,64,70,65,75,66,76,62,61,72,73,52,57,49,67,72,75,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1036,229900,24,186,73,1,3,2,73.0,63.0,65.0,69.0,70.0,73.0,54,64,70,75,53,68,50,39,66,71,73,73,70,68,72,66,75,80,76,63,54,67,64,68,55,67,70,72,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
1037,230249,25,189,84,1,3,2,56.0,44.0,64.0,57.0,66.0,71.0,49,36,77,76,43,45,31,54,70,75,53,58,45,78,40,58,45,53,86,44,62,68,69,64,45,73,70,62,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1038,230382,29,182,84,1,3,2,69.0,49.0,57.0,58.0,68.0,75.0,38,44,68,66,52,51,55,40,56,59,72,67,71,73,60,61,87,66,81,46,67,76,50,64,49,78,66,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
1039,230383,25,191,90,1,3,2,48.0,45.0,56.0,48.0,73.0,66.0,45,35,77,62,46,45,37,38,61,55,34,60,35,64,34,51,61,40,88,56,45,67,31,62,71,66,69,77,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1040,230387,25,187,79,0,4,2,61.0,34.0,47.0,41.0,70.0,77.0,51,29,63,48,24,22,33,49,44,48,60,61,68,79,55,56,84,77,75,25,79,77,22,44,44,70,64,73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1041,230398,29,188,88,1,3,2,40.0,43.0,43.0,49.0,70.0,70.0,35,37,77,48,43,36,33,45,53,68,44,36,35,75,36,57,36,44,88,42,66,74,28,39,51,60,67,68,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1042,230400,21,194,85,1,3,2,75.0,35.0,42.0,41.0,72.0,71.0,36,29,75,48,37,34,30,34,45,49,71,78,32,71,29,58,57,61,77,21,72,72,42,39,48,65,73,74,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
1043,230415,21,188,85,1,3,2,61.0,52.0,53.0,49.0,71.0,73.0,44,52,76,61,31,41,45,43,71,52,64,58,63,62,43,62,77,55,86,54,63,67,23,41,61,60,72,73,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
1044,231512,22,191,76,0,3,3,74.0,41.0,59.0,67.0,69.0,73.0,64,34,65,64,35,67,44,42,56,69,72,75,63,67,62,50,62,70,76,41,71,66,60,55,45,67,70,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1045,231688,27,187,80,1,3,2,51.0,41.0,53.0,57.0,71.0,73.0,28,36,71,70,34,56,39,38,65,64,54,48,41,73,45,52,60,67,78,41,71,70,47,48,46,59,71,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1046,232413,24,183,72,1,2,2,75.0,34.0,57.0,66.0,67.0,75.0,56,26,55,69,30,64,37,33,64,68,76,74,67,69,68,54,73,77,74,33,74,68,29,42,43,60,70,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
1047,232461,27,187,78,1,3,2,63.0,36.0,53.0,54.0,71.0,75.0,52,32,73,64,26,45,38,37,62,63,59,66,57,69,45,43,61,77,81,39,61,69,40,36,41,65,73,70,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
1048,233097,22,185,81,0,4,2,60.0,25.0,56.0,53.0,69.0,73.0,46,20,73,63,35,47,44,50,63,58,59,61,55,57,59,28,77,55,79,24,78,66,22,55,48,56,68,71,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
1049,233437,31,182,78,0,3,3,71.0,34.0,61.0,66.0,69.0,64.0,76,31,54,59,33,70,51,38,68,67,72,70,52,59,58,42,60,62,70,28,53,69,51,51,43,63,67,77,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68
1050,233512,29,181,78,0,3,2,70.0,46.0,61.0,61.0,70.0,70.0,63,46,70,69,43,57,39,34,62,63,71,70,67,67,61,47,63,66,73,44,69,70,54,55,41,60,66,72,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
1051,233647,29,192,86,1,2,2,48.0,39.0,45.0,45.0,70.0,83.0,30,33,67,60,35,34,39,42,55,51,45,50,52,65,57,60,71,71,90,34,84,67,30,30,48,62,71,72,66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
