,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),lwb
393,247032,26,179,71,0,3,2,61.0,32.0,54.0,59.0,58.0,56.0,61,31,44,61,27,57,32,36,58,61,63,60,63,56,71,36,61,61,56,29,48,61,43,44,38,48,57,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
394,247833,20,180,70,1,3,4,78.0,53.0,57.0,66.0,29.0,48.0,62,50,37,61,48,68,58,47,48,66,80,76,72,54,66,62,38,56,49,50,40,26,53,53,52,52,29,31,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
395,250786,20,178,73,0,3,2,79.0,35.0,49.0,59.0,59.0,58.0,58,33,52,52,32,62,40,41,46,56,78,80,72,56,46,34,83,55,57,36,57,58,50,40,45,45,56,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
396,251548,20,168,68,0,3,3,83.0,49.0,53.0,62.0,55.0,59.0,55,45,47,54,48,58,54,46,47,58,83,83,86,54,89,56,64,68,55,49,56,56,56,55,44,57,56,55,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
397,252379,20,188,80,1,4,2,76.0,48.0,58.0,59.0,57.0,66.0,61,43,48,65,47,60,58,35,59,58,73,79,62,51,51,54,60,57,66,49,80,57,55,49,49,58,56,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62
398,253095,19,185,70,0,3,2,70.0,40.0,55.0,60.0,60.0,63.0,61,36,56,55,28,63,56,37,52,57,68,72,66,53,62,50,66,58,65,41,62,60,61,53,32,52,58,62,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
399,254636,21,170,63,0,2,3,84.0,47.0,55.0,63.0,53.0,54.0,58,48,47,59,43,60,44,32,50,61,85,83,81,55,79,50,59,63,48,43,56,54,57,55,37,53,56,52,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
400,259641,19,169,67,0,2,2,86.0,58.0,55.0,61.0,47.0,60.0,62,57,36,52,64,64,62,64,50,55,84,87,75,47,73,65,63,74,58,58,49,48,55,55,45,47,33,67,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
401,259767,20,178,67,1,4,3,82.0,22.0,49.0,61.0,54.0,59.0,50,20,39,59,29,60,40,20,52,59,83,82,80,50,59,23,48,78,59,16,40,48,50,39,28,47,54,60,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
402,261768,19,185,74,0,2,2,62.0,33.0,49.0,57.0,63.0,65.0,56,33,54,52,35,64,39,31,50,47,69,56,62,60,56,32,62,65,68,28,58,63,40,45,49,46,59,67,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
403,263307,21,176,72,0,2,2,71.0,31.0,44.0,60.0,61.0,61.0,52,27,58,56,20,56,29,28,25,58,74,69,80,53,77,38,55,61,60,33,65,59,42,39,30,48,59,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
404,264239,19,180,70,0,3,2,75.0,42.0,52.0,57.0,57.0,56.0,59,39,53,56,39,60,51,35,42,50,74,75,68,57,70,50,65,68,49,39,54,58,57,49,44,45,58,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
405,200936,29,178,83,0,3,2,74.0,41.0,52.0,58.0,57.0,66.0,56,46,57,55,17,56,49,45,49,57,73,75,63,54,70,53,63,71,68,24,55,56,33,45,45,57,57,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
406,201491,32,180,76,0,3,2,58.0,52.0,56.0,57.0,60.0,63.0,60,49,58,59,37,55,62,53,57,57,55,61,64,56,61,62,69,64,62,55,61,60,53,45,45,52,61,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
407,222188,31,171,66,1,4,3,79.0,52.0,57.0,60.0,51.0,47.0,64,49,42,57,48,60,52,46,53,58,74,83,78,54,57,60,36,62,38,52,53,51,49,59,59,51,54,49,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
408,223941,25,180,70,0,2,2,79.0,43.0,49.0,62.0,55.0,64.0,56,42,45,52,39,60,41,40,44,58,79,79,82,53,76,45,54,66,70,43,47,50,52,47,34,50,57,60,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
409,224602,28,176,73,1,3,2,72.0,37.0,53.0,59.0,60.0,63.0,53,28,62,57,29,54,43,31,54,60,73,72,75,56,62,58,64,64,62,32,65,58,54,52,39,58,63,58,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
410,225716,34,178,68,0,3,2,67.0,56.0,59.0,60.0,53.0,63.0,66,57,49,56,52,59,44,60,62,61,66,68,68,58,56,58,70,65,58,54,69,57,55,58,58,62,55,50,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
411,231033,25,178,75,0,2,2,72.0,40.0,54.0,58.0,58.0,61.0,57,35,54,56,36,57,54,54,54,55,70,73,70,57,64,45,60,64,62,44,56,57,52,46,42,56,58,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
412,239480,22,177,73,0,3,2,77.0,38.0,54.0,61.0,54.0,56.0,61,37,38,58,30,60,46,25,44,55,82,73,81,59,79,41,80,58,50,36,62,58,49,55,37,41,54,58,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
413,240472,24,185,73,0,3,2,66.0,30.0,47.0,55.0,61.0,63.0,50,21,62,54,35,50,39,36,52,58,67,66,65,60,57,43,72,61,68,33,51,58,39,31,28,58,62,61,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
414,241397,22,181,78,0,2,3,74.0,53.0,57.0,61.0,54.0,66.0,57,52,47,59,43,60,56,49,56,57,75,74,74,54,71,59,64,72,65,52,60,53,53,54,52,56,54,57,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
415,243056,21,175,63,0,2,2,66.0,36.0,57.0,62.0,57.0,58.0,62,38,49,56,32,64,62,63,52,57,73,60,71,57,79,30,78,59,52,31,69,58,45,53,55,45,56,60,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
416,247001,22,185,88,0,3,3,76.0,54.0,56.0,62.0,53.0,60.0,60,53,53,57,41,63,57,50,53,59,76,76,71,54,65,58,62,62,62,55,51,53,53,55,54,56,50,56,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
417,247237,20,186,76,0,2,3,77.0,35.0,49.0,62.0,54.0,68.0,57,32,55,54,35,63,59,28,43,58,80,74,73,57,70,40,63,70,70,28,62,52,55,41,42,53,52,57,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
418,247836,20,178,70,0,3,2,79.0,30.0,51.0,57.0,54.0,63.0,55,32,44,57,29,55,45,32,53,54,79,79,80,46,67,23,64,77,62,29,50,50,42,42,38,52,53,59,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
419,248050,19,168,55,0,3,2,73.0,47.0,55.0,62.0,55.0,45.0,58,45,46,57,39,60,54,41,54,60,73,73,80,53,81,51,53,62,34,46,49,54,56,55,43,53,56,57,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
420,251889,20,170,69,0,2,2,71.0,37.0,50.0,56.0,56.0,59.0,61,35,43,50,33,52,46,49,42,53,72,70,68,55,82,39,79,72,52,36,53,56,51,48,39,52,58,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
421,256510,19,193,70,0,2,2,61.0,26.0,47.0,47.0,60.0,61.0,49,20,53,56,27,36,40,23,44,58,63,60,42,65,66,35,68,67,59,26,55,63,31,37,33,47,56,64,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
422,257722,25,181,76,0,3,2,65.0,36.0,51.0,44.0,59.0,66.0,53,31,43,57,37,33,38,33,50,48,63,66,65,67,55,45,59,69,70,34,52,56,47,46,35,51,61,63,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
423,258468,20,170,66,0,2,2,71.0,41.0,46.0,63.0,57.0,50.0,57,44,48,46,32,62,41,32,40,60,73,69,75,58,82,41,59,64,40,33,56,54,55,43,38,42,54,64,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
424,259634,21,173,75,0,3,2,69.0,29.0,46.0,57.0,57.0,56.0,59,28,41,52,26,58,39,29,39,54,68,70,61,57,64,31,64,63,53,22,55,58,51,33,42,43,55,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61
425,218585,26,180,74,0,2,3,63.0,40.0,56.0,55.0,56.0,62.0,57,32,56,55,43,52,63,49,56,53,62,64,66,53,61,48,68,70,60,44,54,58,57,58,42,61,54,58,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
426,225251,25,188,75,0,3,2,70.0,54.0,55.0,59.0,48.0,62.0,57,53,47,58,43,58,53,38,53,59,71,69,60,54,72,60,66,70,60,53,57,49,56,56,52,49,46,49,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
427,235054,24,180,83,0,3,2,66.0,33.0,52.0,63.0,57.0,66.0,60,32,50,55,32,63,48,37,51,61,67,66,70,53,79,33,82,58,74,31,53,52,42,44,33,54,57,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
428,244128,22,183,72,0,4,3,79.0,44.0,54.0,59.0,53.0,60.0,59,40,53,53,38,57,60,56,48,55,80,78,75,53,71,52,63,72,56,43,53,53,54,53,51,55,53,54,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
429,245020,21,180,70,0,3,3,72.0,53.0,52.0,63.0,33.0,44.0,56,56,40,54,52,62,48,43,48,63,73,71,76,52,63,54,33,47,45,46,41,26,56,52,52,49,37,33,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
430,247125,22,178,78,0,3,2,74.0,37.0,54.0,63.0,54.0,66.0,56,28,52,57,31,65,55,43,52,61,77,71,70,41,69,47,79,65,67,45,59,53,49,50,34,51,51,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
431,247308,22,177,73,0,3,2,56.0,27.0,47.0,58.0,59.0,59.0,51,25,43,60,24,55,50,25,39,60,60,53,55,58,69,24,59,61,62,27,51,62,55,30,37,62,60,62,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
432,252849,20,168,63,0,3,2,60.0,29.0,50.0,60.0,59.0,57.0,49,23,55,59,25,59,33,28,54,57,67,55,65,56,85,40,76,62,48,25,69,57,45,43,34,46,59,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
433,255272,18,168,55,0,3,2,74.0,48.0,53.0,64.0,54.0,47.0,58,48,36,60,35,61,40,35,55,62,77,72,75,58,91,60,43,61,38,38,55,48,54,42,45,52,54,63,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
434,255534,28,178,77,0,3,2,65.0,33.0,55.0,56.0,55.0,62.0,56,34,46,57,37,55,56,39,53,56,66,64,62,54,60,29,58,70,61,30,53,56,48,54,31,48,55,57,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
435,257790,19,178,71,0,2,2,72.0,34.0,48.0,56.0,57.0,67.0,53,30,50,53,27,54,39,35,45,53,73,72,66,54,67,41,71,68,66,33,66,56,51,44,39,55,57,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
436,258667,19,188,68,0,3,2,72.0,37.0,52.0,57.0,54.0,64.0,59,36,55,54,27,57,62,32,48,57,71,73,56,54,62,39,71,64,68,37,52,51,51,48,39,48,50,59,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
437,263801,21,167,71,0,2,2,74.0,30.0,52.0,54.0,54.0,51.0,63,25,44,58,30,56,41,35,47,46,72,75,70,54,62,36,47,56,46,28,57,55,51,43,41,46,46,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
438,263928,25,175,74,0,2,2,67.0,32.0,45.0,59.0,57.0,62.0,54,30,45,43,28,60,43,34,39,57,68,67,58,58,73,32,58,66,61,29,58,53,55,49,38,44,55,63,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
439,209548,29,175,69,1,3,2,74.0,30.0,50.0,57.0,55.0,62.0,53,25,48,53,29,55,45,31,48,57,73,74,64,50,71,35,66,70,57,28,61,52,50,47,37,48,56,58,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
440,210684,26,180,75,0,2,2,65.0,26.0,47.0,54.0,56.0,60.0,53,21,48,53,23,55,36,27,48,49,64,66,65,55,63,35,64,66,56,26,60,57,41,36,31,47,54,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
441,237175,21,187,74,0,2,2,69.0,33.0,45.0,56.0,56.0,70.0,45,29,52,48,25,54,36,32,46,54,68,69,68,55,70,47,73,55,74,25,78,56,44,46,33,53,55,58,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57
442,237714,22,186,73,1,3,2,79.0,42.0,52.0,62.0,47.0,62.0,57,41,45,56,42,60,50,28,48,59,78,80,73,56,80,42,74,67,64,42,48,53,57,48,34,55,43,49,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
443,243088,25,178,75,1,3,2,75.0,56.0,52.0,59.0,52.0,67.0,53,52,62,54,56,56,52,42,50,57,73,76,75,63,68,64,63,66,72,56,58,46,58,53,52,57,47,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
444,244733,21,177,68,0,3,2,71.0,29.0,48.0,57.0,54.0,61.0,57,27,46,48,23,54,44,41,44,56,75,67,74,52,73,24,61,65,62,31,55,55,47,44,38,50,54,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
445,259144,19,184,78,0,3,2,75.0,52.0,49.0,61.0,54.0,60.0,56,51,50,52,47,59,50,35,46,61,76,74,78,51,59,60,68,60,63,46,50,50,58,44,47,50,55,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
446,259341,17,173,69,0,2,2,65.0,32.0,40.0,60.0,56.0,54.0,51,27,53,37,29,65,42,42,35,50,68,62,59,59,53,32,60,61,47,35,59,56,50,39,49,79,51,60,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
447,261224,18,180,73,0,3,2,60.0,37.0,46.0,60.0,56.0,55.0,59,37,49,48,40,65,36,41,35,55,63,58,59,63,66,34,59,56,52,32,60,56,56,42,46,41,51,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
448,262662,20,181,75,0,3,2,67.0,29.0,52.0,57.0,53.0,45.0,60,28,45,58,25,54,48,33,47,51,75,61,84,51,82,27,58,62,33,31,48,53,40,42,34,41,49,56,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
449,263654,20,175,55,0,3,2,76.0,55.0,55.0,58.0,49.0,37.0,60,56,37,56,48,59,43,36,58,58,81,72,57,39,84,71,40,55,29,40,34,49,50,56,57,46,53,52,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
450,221867,24,180,85,1,3,3,74.0,52.0,54.0,59.0,48.0,60.0,62,55,49,57,41,61,37,42,53,56,76,73,62,53,59,60,61,62,62,41,54,47,59,47,43,50,48,48,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
451,236702,22,183,77,1,3,2,70.0,29.0,49.0,53.0,52.0,65.0,51,22,51,53,24,50,44,28,48,52,71,69,67,51,63,40,68,72,64,30,60,51,46,47,31,51,54,51,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
452,237020,23,171,64,0,3,2,78.0,29.0,49.0,57.0,50.0,60.0,57,28,42,49,23,54,47,34,47,55,76,79,73,55,83,23,75,61,65,29,44,50,49,45,52,43,51,52,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
453,241039,22,173,70,0,3,2,72.0,40.0,45.0,58.0,54.0,53.0,54,39,43,44,32,57,51,36,39,55,74,71,78,51,63,42,60,64,45,37,59,55,50,45,50,45,56,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
454,243279,20,170,64,0,2,2,78.0,41.0,48.0,56.0,51.0,52.0,58,40,46,49,38,54,42,39,42,53,77,79,70,48,81,43,62,66,41,39,57,48,48,45,47,45,49,55,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
455,246758,20,173,70,1,3,2,67.0,43.0,57.0,61.0,48.0,64.0,53,39,41,64,36,58,40,42,61,63,75,60,79,49,78,51,74,73,61,44,57,54,48,55,38,39,36,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
456,252772,22,174,69,0,3,2,74.0,29.0,39.0,60.0,55.0,52.0,44,32,36,44,22,59,30,35,29,57,72,76,76,57,78,28,68,60,47,21,48,53,42,36,33,45,57,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
457,258047,19,168,71,1,4,2,74.0,47.0,53.0,59.0,52.0,49.0,46,42,50,57,42,52,43,43,56,55,72,75,91,56,90,54,54,67,37,52,55,54,56,55,45,52,50,55,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
458,259389,19,176,72,0,3,2,69.0,28.0,45.0,48.0,55.0,61.0,50,28,43,50,24,44,32,33,45,47,68,70,57,50,70,27,65,70,62,25,48,55,45,37,33,42,56,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
459,259716,19,178,72,0,2,2,75.0,42.0,52.0,59.0,51.0,57.0,55,38,44,55,40,57,54,42,45,59,76,74,74,52,60,52,66,55,60,40,50,51,51,49,40,52,52,53,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
460,260736,20,173,68,0,2,2,68.0,29.0,46.0,56.0,51.0,62.0,56,30,36,55,27,57,34,35,30,56,70,67,54,55,76,25,58,60,66,25,54,53,44,39,38,38,52,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
461,242730,20,173,64,0,3,2,67.0,47.0,51.0,52.0,52.0,66.0,42,33,49,59,31,52,55,32,55,48,68,66,56,49,84,66,58,73,62,66,70,50,52,48,41,43,47,58,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
462,247330,22,185,79,1,3,2,70.0,35.0,36.0,55.0,57.0,64.0,27,32,50,45,25,51,23,22,40,58,71,70,66,52,58,47,73,66,65,35,58,61,27,31,37,49,56,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56
463,252698,18,189,79,0,3,2,72.0,22.0,39.0,44.0,55.0,67.0,37,16,53,45,25,38,23,26,44,44,73,71,57,52,72,33,76,64,75,20,49,55,22,33,30,37,56,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
464,253227,18,175,72,1,3,2,73.0,55.0,43.0,62.0,27.0,48.0,40,57,52,46,48,63,43,35,37,60,74,73,75,49,77,53,52,64,44,55,36,13,53,46,62,44,40,16,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44
465,257776,22,183,75,0,3,2,83.0,23.0,43.0,58.0,50.0,61.0,48,21,40,44,23,61,35,32,40,54,82,84,65,42,70,25,62,68,64,20,45,44,43,41,34,40,46,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
466,263035,18,183,72,0,2,2,82.0,31.0,43.0,49.0,49.0,53.0,51,31,43,45,26,50,39,29,39,44,84,81,63,50,42,32,60,66,47,25,48,51,46,41,42,44,48,51,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
467,263767,22,175,75,0,3,2,72.0,28.0,45.0,50.0,51.0,56.0,55,29,50,47,27,52,42,34,43,50,71,73,56,48,42,23,62,69,54,26,45,49,46,37,35,39,47,57,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57
468,243890,21,180,70,0,3,2,72.0,38.0,48.0,55.0,52.0,52.0,43,32,51,53,30,53,35,37,46,53,74,71,73,54,68,48,60,53,48,39,57,53,48,50,46,46,51,54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
469,251001,21,180,69,0,3,2,63.0,52.0,55.0,53.0,45.0,61.0,43,48,43,60,40,52,50,48,60,51,62,64,63,52,67,66,52,70,59,54,57,40,60,55,35,40,42,52,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53
470,263392,21,178,71,0,4,2,67.0,47.0,55.0,52.0,46.0,52.0,56,48,44,60,36,52,48,34,55,48,68,67,57,54,70,55,58,57,49,39,52,43,48,54,45,45,44,49,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55
471,247766,19,173,70,0,2,2,78.0,39.0,45.0,50.0,47.0,57.0,49,37,38,46,31,45,31,35,45,47,78,78,76,45,71,47,64,70,58,38,37,49,39,47,39,50,46,49,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
