,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rwb
387,257031,21,173,66,1,3,2,69.0,56.0,56.0,63.0,55.0,62.0,61,57,61,60,38,63,37,29,54,61,71,68,71,53,80,55,72,70,62,54,48,46,59,58,68,56,57,57,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
388,258822,21,171,63,1,2,2,75.0,34.0,49.0,57.0,55.0,66.0,55,33,48,55,29,52,43,37,49,57,73,76,76,54,85,31,72,75,62,34,61,54,52,37,41,47,53,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
389,233288,24,180,78,1,2,2,76.0,34.0,48.0,55.0,56.0,73.0,53,22,58,53,27,54,47,23,48,54,74,78,66,43,60,55,84,73,72,40,71,53,45,40,24,48,56,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
390,239893,22,185,70,1,3,2,75.0,41.0,52.0,59.0,53.0,62.0,57,40,49,52,27,58,55,31,50,58,73,77,69,50,69,42,59,74,62,45,50,54,53,53,27,53,50,56,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
391,244012,24,185,78,1,3,2,73.0,42.0,54.0,55.0,53.0,67.0,57,43,49,60,38,55,35,32,49,52,67,77,66,55,65,40,53,71,70,41,58,53,53,52,39,47,51,57,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
392,252897,17,177,68,1,2,2,73.0,43.0,56.0,60.0,54.0,68.0,60,33,50,57,27,60,59,54,55,56,72,73,72,51,66,66,61,74,65,43,68,53,57,52,39,56,53,56,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
393,254280,21,171,62,1,2,2,75.0,43.0,57.0,60.0,46.0,45.0,62,44,38,60,44,58,45,36,51,59,76,74,73,51,79,45,62,61,34,39,48,49,54,60,34,52,47,47,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
394,255737,26,183,80,1,2,2,55.0,28.0,51.0,54.0,60.0,66.0,56,23,58,56,23,52,29,20,49,54,57,54,57,57,60,38,70,63,72,22,55,61,56,52,31,53,59,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
395,257478,26,173,70,1,2,2,72.0,46.0,53.0,58.0,55.0,65.0,56,45,51,55,43,57,47,41,52,56,72,72,67,53,77,52,67,70,64,43,63,55,56,54,42,54,56,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
396,260277,20,192,75,1,3,2,55.0,34.0,49.0,46.0,60.0,62.0,42,30,66,58,30,42,31,35,63,45,56,55,52,52,53,48,73,58,64,33,60,57,26,36,30,58,55,62,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
397,261155,22,166,67,1,3,2,76.0,42.0,50.0,64.0,54.0,44.0,63,45,46,50,33,62,51,37,46,64,77,75,72,57,82,40,57,60,34,37,46,54,54,44,42,45,50,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
398,261694,25,173,70,1,3,3,69.0,46.0,57.0,57.0,54.0,64.0,67,39,35,55,49,55,59,48,57,58,71,68,62,52,76,56,63,66,68,51,53,52,57,52,37,49,56,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
399,262768,22,185,75,1,2,2,71.0,31.0,43.0,53.0,60.0,63.0,49,30,56,51,22,50,29,26,37,50,72,71,67,58,60,34,64,60,65,31,60,61,33,33,35,50,60,62,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
400,262937,20,180,70,1,4,2,85.0,54.0,51.0,61.0,44.0,68.0,55,54,43,55,44,62,51,42,41,57,83,86,73,57,69,64,72,61,71,44,67,40,54,51,55,54,43,51,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56
401,263223,18,166,60,1,3,2,65.0,38.0,50.0,60.0,56.0,53.0,57,33,50,56,31,62,48,43,40,58,66,64,58,56,67,47,58,64,43,35,61,57,56,42,45,59,54,57,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
402,263678,19,178,72,1,3,2,70.0,52.0,53.0,58.0,53.0,54.0,58,51,46,58,41,60,61,48,52,55,66,73,58,53,68,58,62,61,51,50,49,56,57,41,60,44,45,61,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
403,190033,31,187,77,1,3,2,34.0,44.0,49.0,49.0,57.0,68.0,53,40,60,54,23,48,22,40,53,53,33,34,37,58,49,57,52,59,74,44,70,55,50,43,33,55,58,57,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55
404,209548,29,175,69,1,3,2,74.0,30.0,50.0,57.0,55.0,62.0,53,25,48,53,29,55,45,31,48,57,73,74,64,50,71,35,66,70,57,28,61,52,50,47,37,48,56,58,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
405,220454,28,184,70,0,3,2,66.0,28.0,47.0,48.0,54.0,58.0,57,30,42,57,28,44,37,33,36,48,68,65,63,52,65,23,57,72,58,22,43,56,50,36,36,41,54,57,55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
406,237714,22,186,73,1,3,2,79.0,42.0,52.0,62.0,47.0,62.0,57,41,45,56,42,60,50,28,48,59,78,80,73,56,80,42,74,67,64,42,48,53,57,48,34,55,43,49,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
407,239735,22,184,83,1,2,2,68.0,49.0,54.0,59.0,54.0,56.0,57,52,41,54,46,60,52,38,55,57,66,69,66,53,64,55,61,54,65,37,34,56,51,54,51,52,54,57,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
408,241577,21,175,67,1,3,3,70.0,49.0,58.0,66.0,43.0,59.0,55,43,40,64,36,67,51,38,57,63,74,67,80,44,72,60,63,61,56,56,62,36,41,58,45,57,47,45,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
409,252707,20,178,70,1,2,2,70.0,32.0,43.0,59.0,58.0,57.0,56,32,55,44,30,63,39,30,35,50,74,66,67,57,70,36,63,55,57,28,57,58,50,38,25,50,58,58,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
410,254567,21,180,75,1,3,2,68.0,33.0,42.0,57.0,58.0,66.0,50,29,53,42,28,59,38,36,39,53,70,67,64,57,66,38,69,65,70,34,56,59,42,39,35,45,59,59,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
411,255033,22,181,79,1,2,2,67.0,36.0,47.0,55.0,56.0,63.0,49,36,49,57,29,54,32,25,43,54,66,67,63,55,67,39,69,62,68,36,49,56,40,38,31,48,54,60,53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
412,257672,24,184,78,1,3,3,70.0,53.0,56.0,57.0,49.0,61.0,61,55,61,56,44,55,60,41,55,56,79,63,66,55,63,58,73,71,58,45,53,48,56,56,59,55,43,52,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
413,257725,24,175,70,1,2,2,73.0,36.0,53.0,43.0,54.0,58.0,53,35,33,61,44,33,48,31,56,38,71,75,70,58,74,34,62,64,62,32,38,57,45,42,42,53,54,58,55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
414,262769,28,178,75,1,2,2,60.0,32.0,47.0,57.0,56.0,57.0,56,30,55,52,20,53,30,27,46,57,62,59,75,53,72,37,64,63,52,33,62,55,44,39,31,40,53,60,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
415,262773,26,187,79,1,2,2,70.0,56.0,52.0,59.0,53.0,63.0,55,56,37,54,47,59,39,36,46,61,68,71,57,54,59,62,48,58,68,53,59,53,59,57,52,53,53,57,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
416,263257,21,175,69,1,2,2,71.0,28.0,46.0,55.0,56.0,55.0,56,27,43,51,25,58,38,32,37,54,68,73,56,47,48,28,63,63,51,24,51,57,39,39,37,43,57,57,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
417,263488,20,181,72,1,2,2,76.0,52.0,47.0,65.0,34.0,58.0,49,56,44,53,35,68,39,38,45,62,72,80,74,52,72,60,61,60,61,39,45,26,54,39,50,39,25,45,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51
418,264196,19,183,78,1,2,3,81.0,28.0,46.0,56.0,52.0,62.0,53,25,49,52,29,56,38,32,38,52,80,82,73,56,60,34,64,62,62,23,62,52,47,39,34,39,44,58,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
419,221867,24,180,85,1,3,3,74.0,52.0,54.0,59.0,48.0,60.0,62,55,49,57,41,61,37,42,53,56,76,73,62,53,59,60,61,62,62,41,54,47,59,47,43,50,48,48,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
420,236702,22,183,77,1,3,2,70.0,29.0,49.0,53.0,52.0,65.0,51,22,51,53,24,50,44,28,48,52,71,69,67,51,63,40,68,72,64,30,60,51,46,47,31,51,54,51,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
421,247913,20,187,83,1,3,2,61.0,40.0,50.0,56.0,54.0,67.0,55,41,56,54,31,55,35,29,52,54,57,65,71,52,55,40,79,68,75,39,44,58,43,47,37,43,52,51,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
422,248300,25,188,78,1,3,2,80.0,58.0,45.0,56.0,31.0,72.0,45,60,61,46,51,56,50,31,39,55,74,84,63,59,48,59,72,72,77,51,61,29,63,48,56,50,24,28,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
423,250878,22,186,78,1,3,2,76.0,34.0,44.0,52.0,57.0,67.0,41,32,51,50,28,51,36,31,41,48,75,77,60,57,65,39,70,64,72,30,57,56,47,42,38,52,58,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58
424,251897,19,175,69,1,2,2,75.0,43.0,47.0,57.0,54.0,61.0,48,42,47,49,41,55,48,39,44,54,76,74,69,54,77,48,69,65,59,41,57,54,48,48,35,55,54,56,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
425,258047,19,168,71,1,4,2,74.0,47.0,53.0,59.0,52.0,49.0,46,42,50,57,42,52,43,43,56,55,72,75,91,56,90,54,54,67,37,52,55,54,56,55,45,52,50,55,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
426,258772,20,182,71,1,3,2,68.0,26.0,49.0,50.0,54.0,61.0,57,21,54,55,22,45,32,35,52,52,65,70,69,46,65,35,66,62,60,28,60,51,32,36,24,38,52,58,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
427,259869,17,180,72,1,2,2,77.0,43.0,50.0,57.0,53.0,62.0,50,43,49,53,36,55,49,39,47,53,80,75,72,53,73,45,58,63,63,40,60,52,48,49,39,49,53,55,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
428,260687,19,178,70,1,3,2,73.0,30.0,37.0,58.0,52.0,61.0,52,28,45,35,29,60,29,29,25,54,74,72,64,54,66,34,52,70,59,23,55,56,54,36,35,40,48,56,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
429,222277,31,187,76,1,3,2,77.0,39.0,50.0,60.0,55.0,65.0,51,31,59,52,32,65,49,36,51,50,75,78,68,58,64,56,59,65,69,38,56,54,52,47,37,50,55,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
430,234940,24,183,70,1,2,2,66.0,22.0,39.0,46.0,56.0,65.0,45,16,53,44,24,42,23,25,33,46,65,67,47,52,64,33,74,65,67,22,60,54,21,38,39,50,55,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56
431,238469,22,173,67,1,3,2,73.0,40.0,49.0,55.0,51.0,54.0,56,38,43,50,39,53,52,30,46,50,74,73,75,53,81,47,58,63,53,35,45,51,46,44,45,41,52,53,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
432,245087,22,173,70,1,2,3,76.0,48.0,53.0,62.0,54.0,56.0,55,43,43,58,32,65,56,34,48,56,78,74,77,40,68,55,63,40,63,59,58,53,49,49,34,50,53,60,55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
433,247330,22,185,79,1,3,2,70.0,35.0,36.0,55.0,57.0,64.0,27,32,50,45,25,51,23,22,40,58,71,70,66,52,58,47,73,66,65,35,58,61,27,31,37,49,56,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56
434,248238,22,183,74,1,3,2,76.0,46.0,51.0,52.0,51.0,55.0,54,51,41,54,42,53,45,37,53,47,75,77,59,53,61,45,57,55,62,38,39,53,43,44,42,58,53,52,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57
435,263134,20,181,72,1,2,2,77.0,41.0,42.0,55.0,52.0,67.0,52,42,53,39,22,54,44,32,45,52,78,76,71,53,65,51,68,72,70,33,54,52,37,38,39,40,51,52,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
436,263684,18,176,68,1,3,2,75.0,32.0,46.0,54.0,52.0,51.0,51,30,48,52,33,55,48,33,40,51,77,74,64,46,71,38,60,65,46,27,46,49,50,39,26,42,49,58,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
437,241360,22,175,70,1,2,3,83.0,44.0,48.0,57.0,39.0,50.0,55,44,39,49,44,57,44,34,41,55,82,83,65,46,70,52,55,61,50,38,35,32,43,49,45,47,36,46,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
438,252906,20,185,70,1,2,2,63.0,30.0,44.0,51.0,52.0,63.0,49,28,50,51,23,50,30,30,45,50,65,62,60,51,54,39,59,69,64,25,53,51,32,35,34,53,51,53,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
439,253106,18,163,57,1,3,2,78.0,29.0,42.0,52.0,51.0,52.0,53,26,40,43,34,51,42,30,38,38,77,79,85,45,87,35,53,62,52,27,40,53,31,36,29,41,49,56,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
440,246849,22,183,72,1,2,2,72.0,48.0,50.0,57.0,48.0,57.0,49,48,58,57,46,58,53,44,46,55,73,72,66,49,66,50,66,43,61,46,61,45,53,43,41,47,49,47,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53
441,247622,20,177,74,1,3,3,64.0,44.0,53.0,60.0,45.0,47.0,47,44,31,57,38,60,48,37,53,58,68,61,68,48,78,47,50,58,43,41,42,44,49,56,44,53,46,48,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
442,258530,19,180,65,1,3,2,78.0,30.0,41.0,56.0,47.0,48.0,58,29,39,39,31,57,46,30,41,45,77,79,80,54,78,31,80,54,40,24,53,46,48,31,40,37,42,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
443,262960,19,174,70,1,3,2,79.0,35.0,41.0,55.0,47.0,58.0,50,34,39,43,33,54,28,31,34,52,82,76,70,50,74,42,59,60,54,27,65,47,46,40,37,42,45,52,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55
444,248494,19,169,70,1,3,2,73.0,28.0,39.0,49.0,51.0,54.0,42,26,41,43,29,45,31,33,32,42,74,73,80,44,74,32,72,66,50,24,44,51,42,37,34,39,51,53,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
445,262174,17,175,70,1,2,2,67.0,28.0,41.0,55.0,46.0,54.0,56,26,44,41,30,58,45,29,27,48,67,67,59,53,72,25,57,65,47,30,56,48,46,37,33,40,43,49,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54
446,263854,18,177,70,1,3,2,72.0,26.0,41.0,51.0,44.0,54.0,51,26,36,44,23,50,28,26,41,44,70,74,68,52,72,28,63,69,47,22,48,47,41,32,31,36,38,47,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
447,240391,24,181,75,1,3,2,81.0,50.0,44.0,58.0,43.0,49.0,52,51,38,43,46,57,40,44,30,54,79,82,76,48,71,58,52,58,47,40,44,42,50,51,47,46,43,43,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
448,240632,23,178,69,1,3,2,73.0,37.0,48.0,53.0,47.0,45.0,38,37,29,55,39,50,38,39,47,52,66,78,59,49,85,42,55,58,40,29,38,42,41,52,45,55,52,50,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53
449,241622,23,178,65,1,2,2,67.0,24.0,39.0,49.0,51.0,60.0,38,18,50,43,25,43,32,25,38,50,56,76,66,48,72,35,63,57,60,23,64,50,35,38,30,38,55,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52
450,252844,19,188,81,1,2,2,65.0,23.0,30.0,36.0,52.0,66.0,32,15,50,35,21,25,25,20,27,40,64,65,56,45,58,37,72,54,75,24,57,54,28,27,38,38,50,53,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49
451,260737,20,179,78,1,2,2,57.0,29.0,41.0,43.0,53.0,60.0,40,27,50,49,26,39,35,33,42,43,56,58,48,46,60,42,70,65,60,20,51,54,29,33,41,42,53,53,52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53
452,247775,30,181,76,1,2,2,63.0,26.0,38.0,46.0,51.0,54.0,45,23,42,32,21,49,32,31,52,36,68,59,56,51,64,29,58,53,56,21,49,50,50,35,34,37,50,54,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
453,259985,19,176,68,1,2,2,67.0,34.0,41.0,53.0,47.0,49.0,47,34,38,42,26,51,44,35,35,51,67,67,62,48,78,35,58,53,47,30,49,46,45,39,35,44,46,49,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
454,264350,18,177,67,1,3,2,68.0,29.0,38.0,46.0,45.0,50.0,44,29,37,42,24,48,30,33,33,37,71,65,56,45,74,29,59,61,43,27,50,50,44,34,33,38,40,48,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
455,260742,18,181,64,1,2,2,73.0,29.0,35.0,49.0,48.0,50.0,41,26,42,35,28,48,34,31,26,44,72,74,70,44,67,33,63,52,47,29,54,48,42,38,35,40,49,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50
456,259764,21,173,65,1,3,2,77.0,44.0,42.0,50.0,33.0,44.0,44,43,31,45,49,47,48,34,41,46,81,73,69,36,80,57,47,55,43,31,30,27,39,37,47,38,25,41,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
