,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rf
408,225289,25,165,66,1,5,3,85,70,60,74,31,58,60,73,69,64,65,74,57,47,50,70,89,82,85,73,87,66,85,75,47,67,55,29,74,66,67,72,25,27,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72
409,226075,30,175,67,1,3,3,83,56,65,69,66,66,70,50,60,68,57,68,61,59,66,68,82,83,80,64,60,65,70,74,59,55,70,62,66,54,57,67,65,70,70,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,67
410,228271,28,177,70,1,3,3,71,64,67,76,56,54,59,62,51,74,58,80,52,59,66,73,70,71,80,66,70,70,46,71,58,66,27,65,65,71,57,58,56,53,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
411,229648,24,183,73,1,3,2,72,31,64,68,66,72,71,17,60,66,36,67,47,35,66,68,75,69,70,69,68,47,67,77,69,33,72,64,62,65,44,65,65,69,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
412,229654,27,177,75,1,3,3,91,49,59,76,60,67,65,50,40,60,29,80,69,22,63,72,92,90,90,61,71,51,73,75,63,51,65,60,64,57,36,59,63,63,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
413,230291,29,182,71,1,4,3,82,67,62,72,25,64,72,72,61,62,64,75,68,71,55,74,81,83,63,72,68,62,74,55,71,61,53,34,76,53,55,64,19,17,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
414,230362,25,185,81,1,3,2,75,44,68,59,68,75,72,41,62,73,44,55,45,46,71,61,73,76,65,64,56,43,68,78,78,42,67,63,56,62,61,61,72,68,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,61
415,230451,25,167,66,1,4,2,73,66,69,73,58,75,74,66,67,68,59,74,68,66,65,72,74,73,75,70,73,70,68,78,68,62,88,51,70,69,65,65,62,56,59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,71
416,232255,27,169,72,0,3,3,86,60,67,74,54,63,68,62,56,70,55,74,59,45,66,73,84,88,85,66,77,64,86,89,39,56,83,62,58,68,53,67,49,54,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71
417,233795,22,188,75,1,3,3,83,68,62,72,41,73,64,69,63,67,64,75,68,30,53,71,85,82,72,68,63,72,42,76,77,61,69,36,72,64,66,64,34,44,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71
418,236316,22,180,85,1,2,3,72,52,60,69,70,73,66,42,59,64,34,72,55,41,57,66,75,69,66,68,67,69,69,75,71,64,75,72,59,57,41,64,68,74,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64
419,236696,24,175,62,1,4,3,80,62,68,74,36,61,70,63,55,68,59,76,63,65,66,72,82,78,77,65,75,64,59,65,57,60,64,25,67,67,55,65,45,30,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
420,237055,24,182,71,0,4,4,85,71,63,70,20,56,68,74,55,62,52,75,71,70,54,71,82,87,55,70,64,78,67,58,65,69,30,24,67,61,55,54,13,16,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
421,238004,24,177,80,1,4,3,79,66,67,77,34,68,61,68,49,69,61,80,67,61,64,76,78,79,76,69,72,68,58,72,72,61,55,29,61,71,65,70,25,39,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
422,239446,24,179,70,1,3,3,75,66,68,72,35,58,69,65,45,71,52,72,68,41,67,75,76,74,71,67,69,72,67,68,58,66,45,20,70,69,62,64,30,45,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,71
423,239491,25,176,72,1,3,3,77,61,65,72,38,62,63,62,38,67,48,74,54,42,62,72,78,77,72,67,71,69,47,74,64,53,46,33,63,74,59,64,48,35,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
424,239964,26,190,76,1,4,3,81,70,62,70,37,69,55,70,74,67,73,69,68,52,58,75,83,80,71,57,70,72,61,67,76,66,55,34,70,65,65,60,32,33,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69
425,240099,22,173,77,1,3,3,80,52,64,71,65,78,69,48,64,68,45,71,58,36,68,70,82,78,70,68,78,62,70,77,79,54,77,63,67,59,30,71,65,67,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67
426,240257,26,174,78,1,3,3,74,45,61,69,68,67,67,38,66,67,39,69,59,38,63,70,76,72,67,62,77,55,77,67,70,47,58,67,54,48,54,69,66,70,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
427,241278,22,172,71,0,2,4,75,69,69,77,42,61,65,67,50,71,57,76,70,66,69,77,76,75,85,62,89,76,55,74,55,71,60,44,61,69,62,72,40,42,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,71
428,242075,21,185,79,1,4,3,75,70,61,71,39,70,58,71,66,66,65,70,62,56,55,71,78,73,76,73,68,75,64,77,68,65,66,43,74,62,58,67,32,37,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70
429,242162,21,173,65,0,2,4,82,64,64,74,54,62,63,66,39,67,57,74,68,54,60,71,85,79,89,69,75,61,58,85,54,66,54,43,71,66,50,67,58,66,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
430,243055,21,175,65,1,3,3,82,61,65,76,54,58,65,60,48,65,56,77,70,47,60,72,84,80,84,72,75,70,58,68,58,55,43,50,70,70,56,71,54,60,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
431,243061,24,173,65,0,5,4,89,62,56,77,43,60,59,63,54,61,56,81,48,42,45,71,88,90,81,67,83,64,58,67,55,58,65,40,71,57,57,65,42,44,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
432,244625,23,176,72,1,3,3,75,57,67,70,67,68,70,51,61,70,48,71,70,58,68,71,74,76,70,68,74,70,58,72,68,63,65,64,67,57,36,55,68,69,66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68
433,247144,25,168,69,0,4,4,78,68,73,72,43,71,73,63,44,69,68,68,76,73,74,74,86,72,80,65,89,71,63,80,67,73,71,48,70,76,70,73,38,43,42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71
434,251994,25,175,71,1,3,3,68,55,62,67,71,65,54,49,62,66,45,64,61,64,62,69,71,66,66,72,72,68,89,81,51,57,75,70,58,64,61,71,71,74,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
435,252523,22,176,65,0,4,4,91,66,63,75,57,61,64,71,74,66,48,77,62,58,62,70,91,91,91,56,89,69,94,74,59,62,43,57,59,57,51,62,66,48,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
436,253036,19,170,65,0,2,3,78,64,67,76,34,49,68,65,48,71,64,77,66,56,63,74,80,77,85,60,86,71,39,60,48,55,41,29,64,65,64,64,32,34,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71
437,253912,32,182,80,1,4,4,78,69,65,71,27,61,54,71,68,75,59,74,33,32,62,71,75,80,73,69,65,71,65,69,69,65,30,23,71,75,58,56,28,20,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
438,255862,21,172,62,1,3,4,77,62,65,74,37,48,58,68,36,69,51,74,57,53,62,72,81,73,87,70,68,52,52,58,45,60,41,38,68,71,56,60,34,42,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
439,258262,24,189,81,1,4,4,63,72,73,77,40,68,74,67,61,76,71,81,67,73,71,78,65,62,67,61,69,78,53,65,79,76,47,34,58,70,83,82,37,42,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71
440,259265,31,184,77,0,5,3,74,70,70,73,35,72,76,66,64,68,54,76,78,70,68,72,75,74,74,65,63,79,73,68,76,72,66,36,65,67,73,69,28,34,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
441,173434,34,178,72,1,4,3,74,65,69,70,44,66,71,64,52,70,59,70,67,64,65,71,73,74,74,65,64,70,68,59,70,64,65,48,68,71,67,70,34,52,37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,69
442,186805,31,170,67,1,3,4,85,65,66,77,29,55,68,60,50,65,64,78,76,64,61,75,89,82,85,59,85,74,67,47,63,67,40,25,60,67,68,75,19,38,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
443,188421,31,173,71,1,3,2,75,58,63,63,65,73,68,50,47,64,56,58,60,61,66,64,73,77,70,66,73,67,71,83,69,65,71,68,61,57,57,69,67,65,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63
444,189300,29,174,66,1,3,3,83,49,55,71,63,67,61,51,54,60,23,70,59,22,58,70,82,84,83,64,78,68,72,90,56,29,65,64,70,43,46,65,63,65,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
445,192838,32,187,77,1,3,3,61,60,64,65,69,70,71,52,64,68,59,67,47,48,64,68,55,65,57,74,47,75,56,70,68,65,80,70,66,59,44,58,71,69,68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
446,198394,29,181,72,0,4,3,75,67,67,70,41,58,67,68,62,65,64,70,68,65,62,68,76,75,77,69,72,67,34,76,58,65,43,41,72,72,59,73,38,40,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
447,199537,33,180,74,1,3,3,68,58,64,61,70,78,69,51,70,68,30,55,51,77,61,62,70,67,75,70,72,69,86,88,74,64,71,66,62,52,74,69,68,73,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
448,199700,32,168,73,1,3,3,80,69,59,77,26,59,60,70,58,63,58,78,46,51,54,72,80,80,93,69,94,75,84,60,60,64,50,25,73,58,57,61,30,13,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,70
449,201266,29,180,67,0,2,3,74,64,70,71,38,65,70,64,47,70,60,70,69,66,69,71,73,75,78,66,70,65,79,76,63,64,55,40,67,72,61,68,41,33,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,70
450,202530,31,183,78,1,4,3,77,66,66,72,45,65,71,69,44,68,57,76,69,65,61,71,78,77,72,58,59,63,67,64,68,62,58,49,64,63,69,65,32,55,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70
451,204307,29,177,70,1,2,3,71,48,65,72,66,62,71,49,43,72,30,70,68,44,54,72,74,68,77,69,75,54,73,60,58,40,71,68,65,59,49,71,66,70,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
452,204687,31,184,76,1,2,3,74,57,63,66,65,72,68,50,55,69,56,65,53,36,58,64,73,74,74,65,65,67,68,76,71,65,69,65,64,60,47,67,64,69,67,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
453,205463,29,178,75,1,3,2,74,48,66,68,63,67,73,46,48,70,48,66,66,49,64,66,76,72,76,69,77,57,65,86,58,42,66,59,53,59,49,67,66,65,66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
454,208581,24,176,70,1,3,4,79,67,67,71,34,69,72,65,49,67,64,70,72,69,60,72,78,79,79,63,77,71,74,68,71,72,64,31,63,64,56,67,48,23,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,70
455,209449,30,173,64,0,2,3,92,65,61,73,41,52,56,62,48,67,69,71,55,53,53,67,92,92,90,70,91,68,42,78,36,65,63,34,70,66,67,68,43,43,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
456,209818,27,181,74,1,3,3,79,36,61,69,67,66,67,36,65,68,35,71,30,31,61,67,82,77,69,65,69,30,59,64,66,31,70,67,58,56,56,62,65,70,69,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63
457,211966,25,178,73,1,3,3,79,47,61,67,67,69,64,47,58,63,29,67,55,35,61,64,77,80,75,64,72,57,76,80,67,39,60,67,62,63,48,60,68,69,67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
458,212104,27,176,67,1,3,3,76,63,63,71,64,70,59,65,59,70,58,73,59,54,66,69,74,77,76,70,75,66,54,85,63,59,71,63,62,58,63,59,62,68,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
459,212381,27,172,65,0,2,3,82,65,71,73,27,39,71,65,66,72,65,73,68,67,71,71,80,84,81,65,81,63,51,57,34,64,28,18,69,70,65,69,27,23,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
460,213659,25,181,76,1,3,3,75,48,63,68,66,76,66,44,61,67,39,70,60,34,59,67,79,72,62,65,66,59,74,78,74,48,80,65,68,62,34,67,65,68,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65
461,213839,26,190,86,1,4,3,53,68,57,71,31,70,55,70,73,67,58,72,36,29,51,74,62,46,71,66,56,71,74,65,80,64,48,19,74,58,65,72,41,18,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66
462,215042,34,170,67,1,4,3,77,66,64,72,24,69,71,65,65,62,59,71,64,57,61,70,74,79,81,64,75,72,80,72,70,62,61,23,72,62,65,71,18,18,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69
463,216476,30,172,65,1,4,3,87,66,59,71,42,69,68,67,66,61,59,70,49,36,49,68,86,87,80,67,79,71,77,66,70,65,68,44,70,64,53,71,45,33,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
464,218621,31,175,74,1,3,3,84,60,61,69,65,68,62,56,58,63,51,67,51,40,59,70,84,84,70,70,71,67,63,73,66,64,70,59,59,66,58,66,65,70,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67
465,222278,30,177,75,1,3,3,77,29,64,69,61,78,67,21,44,70,30,65,46,33,65,70,81,73,84,66,77,36,53,90,78,30,67,62,53,60,43,64,64,63,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,61
466,222724,24,169,68,0,4,4,79,63,66,76,34,57,68,60,38,68,59,76,68,66,61,74,83,75,86,61,81,67,87,56,60,70,41,39,64,66,57,68,29,34,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70
467,222825,26,172,72,1,3,3,79,67,63,74,27,61,65,70,37,66,60,73,71,47,63,72,81,78,88,71,85,76,43,63,63,57,57,26,66,59,48,62,26,27,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
468,223790,26,180,75,1,2,3,90,67,62,71,31,67,70,66,54,63,59,72,64,49,58,69,91,90,75,63,74,75,70,71,70,65,52,33,65,57,66,62,21,32,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70
469,223905,25,180,77,1,4,3,75,48,60,64,65,72,62,43,59,64,47,63,49,43,60,65,77,74,64,67,61,51,72,83,68,54,67,64,57,59,45,60,66,68,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62
470,224187,27,178,76,1,4,3,81,70,63,73,49,74,68,66,54,63,68,75,71,68,50,72,80,81,75,62,78,79,58,71,77,72,74,52,63,65,63,65,39,55,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
471,224191,25,172,66,1,3,3,73,57,66,69,66,61,73,49,51,67,59,67,76,72,64,68,74,72,76,67,83,67,51,75,52,68,68,67,53,54,54,66,67,69,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
472,225305,27,179,70,0,3,3,80,68,67,72,33,63,64,65,58,69,66,70,66,59,65,72,82,79,83,64,76,74,65,72,60,71,59,21,69,69,59,67,37,31,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70
473,225402,28,178,70,1,2,3,76,58,65,71,65,68,69,50,60,68,60,72,74,35,65,70,73,79,74,66,76,68,81,72,65,64,67,65,66,60,48,67,65,67,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,67
474,225785,23,178,67,1,3,4,82,56,59,75,24,55,62,60,38,63,43,76,65,30,46,74,82,82,81,68,73,50,62,68,56,52,33,23,66,66,60,64,21,27,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70
475,225956,25,178,69,1,4,3,92,62,60,73,41,66,64,62,57,63,44,74,61,41,47,69,91,92,90,62,77,70,75,80,63,58,55,39,69,63,66,51,30,45,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
476,226050,24,182,80,1,3,3,76,68,58,74,35,64,62,72,65,65,61,77,57,37,55,71,77,76,78,65,75,68,66,68,66,62,51,40,71,49,64,62,35,27,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70
477,226060,27,167,65,1,3,3,89,70,65,74,29,54,65,70,54,67,69,71,62,60,57,71,91,88,92,71,91,76,46,82,42,66,51,21,77,67,56,67,22,35,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
478,226278,28,176,73,0,3,3,78,66,67,70,34,61,73,66,48,68,54,70,75,57,59,68,79,78,74,70,72,69,50,71,64,69,42,25,64,65,65,66,38,31,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
479,226706,26,178,68,1,3,3,79,57,64,72,39,52,66,63,45,64,53,74,56,55,66,71,80,79,78,59,73,58,55,74,44,44,46,27,61,65,56,53,47,36,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68
480,227600,24,178,68,1,4,3,82,47,64,69,63,70,67,44,47,68,46,66,68,42,62,69,82,82,84,67,80,54,71,82,64,42,72,63,66,62,45,62,65,67,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,66
481,230233,21,169,69,1,3,2,75,50,65,69,63,72,69,41,54,68,49,70,63,45,69,71,74,76,63,68,71,65,68,77,65,51,84,65,65,60,54,54,58,69,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,65
482,230454,21,179,73,1,3,2,83,64,64,74,31,64,66,64,36,69,56,76,73,65,39,72,85,81,78,66,82,73,69,68,65,61,56,22,57,69,49,65,37,29,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70
483,230486,25,181,80,1,3,3,79,59,70,72,32,63,74,61,44,72,62,75,63,64,66,71,79,79,71,66,60,61,70,62,75,55,31,45,66,71,45,72,26,26,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
484,231433,25,177,67,0,3,3,80,67,67,71,28,54,64,72,42,67,58,69,78,72,59,72,81,79,82,66,75,62,40,68,49,64,51,28,64,72,67,63,30,24,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,70
485,232183,28,165,71,1,4,3,85,32,57,68,67,70,62,22,53,61,23,64,21,31,57,63,87,83,91,66,88,54,89,74,63,28,78,66,58,59,34,67,68,70,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61
486,232185,23,181,68,1,4,3,80,51,60,69,65,63,67,50,52,65,42,70,51,48,56,67,78,81,79,65,73,50,59,73,63,53,52,65,56,52,50,54,65,69,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
487,232789,28,161,57,1,4,3,89,67,63,71,39,50,62,67,32,64,62,68,69,45,64,66,88,89,94,65,94,69,89,72,31,67,62,31,65,66,64,67,34,49,46,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70
488,233732,23,181,77,1,4,3,85,67,54,73,26,66,43,73,68,68,56,74,40,31,33,70,84,85,82,69,68,68,91,69,69,56,48,17,67,64,62,68,31,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
489,234905,23,175,77,1,3,3,84,71,67,71,31,67,68,71,66,70,74,70,66,59,66,70,86,82,76,64,74,74,85,66,68,66,61,19,66,63,71,71,34,24,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,71
490,235989,25,186,82,1,2,3,80,68,60,73,23,69,61,69,69,64,47,75,46,40,60,71,79,80,75,67,74,74,68,75,70,64,60,20,70,60,65,60,19,14,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,70
491,236630,26,180,72,1,3,3,72,70,65,73,31,67,69,70,49,66,61,75,70,68,59,73,71,72,71,67,68,75,56,66,73,67,55,23,70,62,63,68,32,29,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
492,236747,30,170,66,1,4,4,78,64,68,73,37,58,68,65,48,69,62,75,67,67,72,70,78,78,81,62,84,64,71,57,62,58,44,25,67,62,69,56,30,43,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
493,237156,22,177,70,1,3,3,77,40,61,71,67,66,66,36,58,64,31,73,56,31,61,67,76,78,73,68,82,56,83,69,60,32,72,66,63,59,39,67,64,71,70,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64
494,237670,23,179,72,0,3,4,73,68,70,74,43,59,71,62,45,71,71,75,78,65,66,73,75,72,76,68,72,77,61,54,62,73,58,46,66,69,69,69,36,47,43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,71
495,237712,22,178,74,1,3,3,71,69,60,69,34,71,54,73,60,65,60,69,55,35,59,69,72,71,70,66,67,77,69,75,66,59,78,26,75,66,50,67,30,34,39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,68
496,239186,27,182,75,1,5,3,80,64,61,72,28,69,65,64,52,64,52,75,63,47,45,70,76,83,74,70,64,75,53,82,65,54,65,25,70,65,63,69,20,28,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
497,239669,25,185,75,0,3,3,79,68,66,69,36,56,67,69,53,67,63,69,69,69,60,72,77,80,73,62,58,66,57,67,61,69,30,30,68,66,62,65,52,23,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,70
498,240271,23,178,71,1,3,3,74,67,65,73,39,59,65,65,56,68,70,74,60,66,55,72,76,72,77,66,79,70,55,71,56,68,50,26,69,67,55,63,43,39,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
499,241389,22,168,55,0,4,3,79,65,64,75,32,39,69,59,39,65,59,75,70,64,58,75,80,78,77,69,92,76,53,55,33,70,32,30,66,60,57,67,34,27,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
500,241947,21,170,66,1,5,4,89,61,63,75,32,57,63,59,32,66,61,76,63,58,66,71,91,88,93,60,86,68,90,77,53,58,32,22,64,59,58,58,26,41,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
501,242052,24,178,70,0,3,3,71,67,70,68,34,55,69,68,66,71,63,68,71,66,66,68,71,71,72,60,67,69,70,73,52,65,38,33,69,73,63,65,27,32,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
502,243270,24,181,66,0,5,3,79,72,61,74,30,63,61,68,61,63,67,75,73,70,50,74,79,79,76,70,73,82,56,71,62,72,59,22,66,61,70,68,23,33,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
503,243401,22,176,67,1,4,4,83,63,62,74,27,56,67,65,41,64,66,74,67,34,58,72,87,80,90,66,78,68,52,66,48,58,65,23,67,62,44,65,31,23,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70
504,244790,25,176,74,1,3,3,80,63,66,70,25,69,75,65,55,65,62,71,56,54,59,69,80,80,74,67,73,66,50,83,63,56,70,20,72,67,55,65,22,22,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70
505,244952,22,180,75,1,3,3,77,37,59,69,66,71,67,33,70,65,41,71,51,36,63,66,78,76,84,63,66,39,69,74,68,34,75,62,59,45,42,53,65,68,69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62
506,246106,22,180,71,1,3,2,79,50,57,69,65,66,65,49,58,65,35,71,42,34,50,68,77,80,72,64,67,54,60,74,63,49,65,65,65,50,44,66,61,69,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,65
507,246431,22,180,75,1,3,4,83,62,63,72,33,50,67,65,42,67,52,72,55,45,61,73,84,82,76,62,75,66,45,53,52,51,40,25,68,62,69,60,32,35,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,70
508,251613,21,173,62,1,3,2,84,45,58,65,63,68,58,38,70,66,49,63,49,44,57,65,84,84,77,63,83,59,85,82,63,44,59,65,39,48,48,50,55,67,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
509,254229,31,184,74,1,3,3,77,48,64,64,64,72,70,57,39,69,31,62,55,34,65,65,76,78,70,70,68,47,67,77,79,31,50,67,58,60,49,51,66,69,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
510,257208,20,178,69,1,4,3,82,68,63,73,17,60,61,69,60,68,62,72,58,22,62,72,84,81,81,66,83,71,81,71,58,66,48,15,65,66,55,64,12,12,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
511,258090,22,175,72,1,3,2,77,49,59,69,63,68,67,45,55,60,39,70,59,37,50,64,78,76,82,67,70,49,65,80,63,57,64,64,72,62,45,68,59,68,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
512,258685,21,180,77,1,2,4,77,69,57,71,25,69,53,71,74,62,71,72,58,53,45,68,78,77,81,63,73,69,78,71,70,64,63,16,71,62,66,74,18,25,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68
513,258942,18,180,66,1,3,3,82,63,65,75,35,53,63,64,40,68,50,75,65,48,65,75,82,82,85,60,80,67,55,75,44,63,47,32,60,67,49,74,34,37,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
