,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rb
454,241696,24,177,73,1,3,3,84.0,60.0,61.0,71.0,63.0,78.0,66,56,54,67,47,72,53,47,62,70,82,85,82,65,73,70,79,85,74,59,77,71,62,49,64,58,55,68,63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
455,242602,20,187,86,1,4,2,87.0,44.0,60.0,67.0,66.0,79.0,64,45,64,66,33,69,56,30,54,67,83,90,67,66,65,52,56,76,87,38,70,65,59,57,32,56,65,68,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71
456,243526,22,188,74,1,4,2,77.0,49.0,60.0,72.0,67.0,72.0,60,46,72,69,42,68,46,37,60,75,78,76,82,68,71,57,81,78,70,54,66,64,38,52,35,65,67,68,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
457,243530,21,183,81,1,3,2,73.0,26.0,49.0,55.0,71.0,74.0,57,21,63,64,22,48,23,23,42,60,75,72,65,69,63,41,64,75,76,22,71,73,32,32,34,52,70,72,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
458,243988,25,175,74,1,3,2,82.0,38.0,61.0,68.0,63.0,64.0,70,30,50,61,31,69,73,74,36,67,81,83,71,65,76,46,61,87,53,41,65,66,68,65,45,62,63,65,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
459,244259,25,174,71,1,2,3,81.0,30.0,52.0,68.0,70.0,59.0,57,26,56,59,21,67,39,27,51,66,82,81,75,62,84,34,79,75,48,27,61,75,53,45,38,57,66,75,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
460,244625,23,176,72,1,3,3,75.0,57.0,67.0,70.0,67.0,68.0,70,51,61,70,48,71,70,58,68,71,74,76,70,68,74,70,58,72,68,63,65,64,67,57,36,55,68,69,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
461,244787,26,183,77,1,3,2,73.0,47.0,65.0,70.0,66.0,72.0,72,44,62,68,48,68,51,45,61,69,74,72,75,69,77,51,75,75,68,47,77,66,63,64,44,69,66,66,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
462,245572,23,180,73,1,2,2,75.0,47.0,64.0,71.0,68.0,57.0,65,45,60,75,39,73,40,35,67,71,74,75,70,65,67,52,65,63,55,49,52,64,53,55,44,55,67,74,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
463,246388,22,189,80,1,3,2,65.0,26.0,48.0,42.0,71.0,74.0,27,21,64,67,29,29,27,24,62,47,57,72,53,68,54,40,76,64,78,17,74,69,25,35,42,61,70,75,74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66
464,247802,26,173,73,1,3,2,74.0,43.0,59.0,65.0,68.0,63.0,62,28,59,67,31,62,57,55,67,61,75,73,84,65,78,67,61,89,55,49,49,70,53,38,51,59,70,67,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
465,248266,20,178,70,1,3,2,86.0,43.0,60.0,68.0,63.0,67.0,67,36,48,67,38,66,53,45,50,66,86,86,84,64,79,56,66,83,62,41,58,63,57,52,49,57,60,70,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
466,248484,20,193,81,1,3,2,65.0,26.0,53.0,57.0,71.0,75.0,50,24,69,65,22,56,25,25,63,61,62,68,41,65,50,36,72,73,78,19,71,71,24,39,35,63,70,73,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
467,250954,21,188,87,1,4,2,72.0,27.0,57.0,55.0,71.0,73.0,49,23,76,70,26,47,35,24,63,60,73,72,67,62,60,36,90,71,75,22,65,69,38,51,37,61,65,75,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
468,251994,25,175,71,1,3,3,68.0,55.0,62.0,67.0,71.0,65.0,54,49,62,66,45,64,61,64,62,69,71,66,66,72,72,68,89,81,51,57,75,70,58,64,61,71,71,74,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
469,254891,26,176,69,1,3,2,71.0,43.0,59.0,67.0,70.0,79.0,47,45,60,71,34,66,37,32,65,68,70,72,70,60,73,59,72,79,78,29,84,70,31,60,44,59,73,72,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
470,257290,21,178,66,1,3,3,75.0,63.0,64.0,70.0,68.0,60.0,73,63,70,67,50,72,57,43,56,71,76,75,65,67,75,68,67,65,59,61,55,70,62,64,67,58,65,69,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
471,262815,28,183,77,1,4,2,81.0,51.0,66.0,70.0,66.0,67.0,70,61,49,71,29,71,74,35,69,72,80,82,67,58,65,45,69,73,70,40,50,64,65,59,40,70,68,70,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
472,167601,34,184,77,1,3,2,68.0,59.0,62.0,60.0,70.0,73.0,64,60,65,65,32,56,52,46,70,63,68,68,63,63,67,66,72,74,72,60,74,71,58,53,55,64,70,72,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
473,170923,37,176,74,1,3,2,67.0,57.0,66.0,66.0,68.0,68.0,71,61,66,64,39,58,50,49,70,69,66,67,78,66,86,56,50,68,67,50,76,72,65,69,55,74,61,72,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
474,177525,35,187,86,1,4,3,71.0,65.0,68.0,71.0,66.0,75.0,68,62,51,71,62,71,74,62,62,73,70,72,71,68,64,70,77,68,80,68,72,71,72,67,52,76,69,66,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
475,177790,33,189,86,1,3,2,57.0,48.0,56.0,61.0,68.0,79.0,61,43,67,62,52,60,47,34,62,61,62,52,56,65,61,69,80,72,82,39,81,71,58,42,34,66,65,70,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
476,178310,34,180,73,1,3,2,76.0,32.0,49.0,55.0,73.0,71.0,56,28,66,56,37,40,48,12,40,65,73,79,74,72,62,57,65,84,67,14,67,73,28,47,38,61,76,74,71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
477,185349,33,178,72,1,3,3,73.0,51.0,64.0,72.0,67.0,67.0,65,45,61,69,49,72,59,59,64,70,74,73,78,69,73,62,85,63,66,54,71,71,62,59,49,77,65,68,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
478,188421,31,173,71,1,3,2,75.0,58.0,63.0,63.0,65.0,73.0,68,50,47,64,56,58,60,61,66,64,73,77,70,66,73,67,71,83,69,65,71,68,61,57,57,69,67,65,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
479,189300,29,174,66,1,3,3,83.0,49.0,55.0,71.0,63.0,67.0,61,51,54,60,23,70,59,22,58,70,82,84,83,64,78,68,72,90,56,29,65,64,70,43,46,65,63,65,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
480,191111,32,182,73,1,3,2,79.0,67.0,65.0,66.0,63.0,76.0,68,69,53,61,51,66,70,75,69,65,72,85,73,69,61,70,63,93,75,63,58,63,73,64,70,67,66,63,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
481,191209,31,180,76,1,3,3,71.0,63.0,66.0,71.0,47.0,65.0,70,63,54,73,46,71,55,47,63,73,69,73,73,67,60,66,73,75,66,65,49,39,69,57,49,60,54,47,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60
482,192838,32,187,77,1,3,3,61.0,60.0,64.0,65.0,69.0,70.0,71,52,64,68,59,67,47,48,64,68,55,65,57,74,47,75,56,70,68,65,80,70,66,59,44,58,71,69,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
483,193141,35,178,82,1,3,2,65.0,50.0,65.0,62.0,69.0,78.0,70,35,54,67,49,62,83,53,63,63,66,64,58,75,56,72,82,72,81,55,77,70,56,57,62,52,73,70,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
484,193267,35,178,77,1,3,2,60.0,26.0,52.0,62.0,72.0,66.0,60,20,65,63,14,61,28,25,50,60,62,58,59,72,66,32,82,59,66,32,70,70,49,41,28,69,72,76,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
485,194077,32,184,76,1,2,2,60.0,54.0,60.0,64.0,71.0,77.0,68,40,70,65,38,68,54,42,67,62,54,64,62,65,55,75,71,78,79,69,70,69,64,44,48,56,70,73,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
486,197777,29,181,75,1,4,3,67.0,60.0,68.0,69.0,68.0,69.0,70,50,60,70,68,68,67,66,66,72,64,70,68,68,71,72,70,66,68,68,74,70,64,66,62,66,68,70,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
487,197996,29,176,72,1,4,2,65.0,54.0,66.0,65.0,64.0,79.0,71,45,50,64,49,63,63,62,61,63,61,69,74,66,76,67,87,90,72,64,83,68,51,70,50,63,65,65,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
488,198705,28,170,69,1,4,3,73.0,62.0,67.0,72.0,70.0,63.0,70,61,59,67,58,72,68,63,66,73,71,74,73,63,74,64,72,47,67,62,69,72,64,65,66,68,72,70,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
489,199392,32,174,78,1,3,3,72.0,53.0,65.0,70.0,66.0,75.0,70,39,62,65,66,71,67,50,63,71,71,72,68,65,71,66,65,74,74,60,79,65,72,66,58,67,64,69,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
490,199537,33,180,74,1,3,3,68.0,58.0,64.0,61.0,70.0,78.0,69,51,70,68,30,55,51,77,61,62,70,67,75,70,72,69,86,88,74,64,71,66,62,52,74,69,68,73,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
491,200577,34,180,76,1,3,2,75.0,52.0,66.0,64.0,66.0,71.0,79,50,52,64,45,59,59,56,63,63,80,70,80,65,73,53,83,68,69,58,77,66,62,63,45,65,67,71,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
492,204307,29,177,70,1,2,3,71.0,48.0,65.0,72.0,66.0,62.0,71,49,43,72,30,70,68,44,54,72,74,68,77,69,75,54,73,60,58,40,71,68,65,59,49,71,66,70,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
493,204687,31,184,76,1,2,3,74.0,57.0,63.0,66.0,65.0,72.0,68,50,55,69,56,65,53,36,58,64,73,74,74,65,65,67,68,76,71,65,69,65,64,60,47,67,64,69,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
494,205463,29,178,75,1,3,2,74.0,48.0,66.0,68.0,63.0,67.0,73,46,48,70,48,66,66,49,64,66,76,72,76,69,77,57,65,86,58,42,66,59,53,59,49,67,66,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
495,208014,27,190,78,1,3,2,60.0,43.0,50.0,55.0,70.0,76.0,52,42,75,60,35,51,39,30,58,55,59,61,57,67,61,53,67,70,81,38,71,69,35,34,43,59,67,72,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
496,208638,28,180,71,1,3,2,73.0,43.0,59.0,63.0,67.0,74.0,67,38,63,65,41,58,43,44,52,65,70,76,73,66,73,64,71,75,72,36,76,65,44,54,41,58,66,71,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
497,209005,32,180,75,1,3,2,77.0,35.0,46.0,55.0,71.0,73.0,44,35,60,63,29,44,34,28,44,66,77,77,62,63,61,38,89,66,79,39,64,73,22,27,34,66,73,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
498,209818,27,181,74,1,3,3,79.0,36.0,61.0,69.0,67.0,66.0,67,36,65,68,35,71,30,31,61,67,82,77,69,65,69,30,59,64,66,31,70,67,58,56,56,62,65,70,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
499,210129,32,177,75,1,4,3,82.0,66.0,66.0,67.0,64.0,69.0,74,58,64,65,58,64,67,46,59,65,86,79,78,68,75,80,85,62,74,71,61,68,59,70,70,67,57,66,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
500,210880,28,178,76,1,3,3,84.0,49.0,62.0,65.0,63.0,77.0,66,49,42,68,33,63,52,41,68,63,80,87,80,67,72,51,83,89,76,47,62,55,62,51,47,59,72,65,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
501,211966,25,178,73,1,3,3,79.0,47.0,61.0,67.0,67.0,69.0,64,47,58,63,29,67,55,35,61,64,77,80,75,64,72,57,76,80,67,39,60,67,62,63,48,60,68,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
502,212104,27,176,67,1,3,3,76.0,63.0,63.0,71.0,64.0,70.0,59,65,59,70,58,73,59,54,66,69,74,77,76,70,75,66,54,85,63,59,71,63,62,58,63,59,62,68,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
503,213332,28,182,74,1,2,2,64.0,38.0,51.0,52.0,69.0,74.0,33,37,73,66,24,38,28,52,63,64,62,65,63,60,64,51,72,72,77,31,71,72,32,38,46,65,65,71,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
504,213659,25,181,76,1,3,3,75.0,48.0,63.0,68.0,66.0,76.0,66,44,61,67,39,70,60,34,59,67,79,72,62,65,66,59,74,78,74,48,80,65,68,62,34,67,65,68,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
505,214990,28,172,70,1,2,2,91.0,58.0,64.0,62.0,64.0,67.0,68,59,64,64,41,63,62,64,61,64,87,94,59,59,62,58,61,70,69,60,61,60,60,62,55,55,64,65,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
506,216416,26,184,77,1,3,3,78.0,44.0,60.0,69.0,67.0,67.0,62,40,59,68,26,67,61,34,59,70,79,77,70,66,75,42,63,68,71,58,55,66,57,51,42,74,68,70,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
507,217085,27,178,71,1,3,2,79.0,40.0,59.0,70.0,64.0,70.0,69,31,58,61,35,68,59,29,60,69,78,79,81,68,71,58,81,77,61,36,80,66,62,52,40,68,63,66,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
508,218621,31,175,74,1,3,3,84.0,60.0,61.0,69.0,65.0,68.0,62,56,58,63,51,67,51,40,59,70,84,84,70,70,71,67,63,73,66,64,70,59,59,66,58,66,65,70,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
509,218658,26,193,78,1,3,2,81.0,40.0,58.0,61.0,70.0,76.0,63,45,67,63,24,64,37,24,60,62,80,82,59,65,32,47,34,65,84,26,79,71,54,56,31,58,70,71,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71
510,219841,27,181,64,1,3,3,69.0,43.0,61.0,68.0,69.0,75.0,57,38,70,71,28,66,44,30,71,71,69,69,69,66,63,61,80,74,75,41,76,69,35,54,37,66,67,70,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
511,219848,26,181,73,1,3,2,69.0,43.0,61.0,60.0,72.0,66.0,65,42,77,68,31,59,30,59,65,58,68,70,66,63,63,46,74,59,67,44,69,75,45,50,50,66,69,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
512,219852,27,191,80,1,2,2,66.0,32.0,51.0,63.0,72.0,70.0,58,12,70,58,49,60,50,30,56,65,64,67,63,70,67,59,68,75,67,48,74,72,32,32,27,68,72,73,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
513,219911,31,188,88,1,3,2,59.0,29.0,48.0,37.0,70.0,73.0,39,21,74,69,29,31,31,32,51,34,58,60,49,66,33,51,66,55,82,23,75,70,29,26,45,65,64,74,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
514,222116,25,166,67,1,3,3,84.0,60.0,63.0,70.0,64.0,63.0,67,63,59,71,58,68,59,26,60,75,86,83,75,61,79,58,65,70,64,57,50,59,63,58,51,51,65,69,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
515,222278,30,177,75,1,3,3,77.0,29.0,64.0,69.0,61.0,78.0,67,21,44,70,30,65,46,33,65,70,81,73,84,66,77,36,53,90,78,30,67,62,53,60,43,64,64,63,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
516,223188,31,171,71,1,2,3,77.0,58.0,66.0,68.0,65.0,74.0,73,45,60,66,50,68,72,45,65,64,74,80,76,64,82,79,81,70,74,69,75,65,67,64,40,67,64,66,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
517,223905,25,180,77,1,4,3,75.0,48.0,60.0,64.0,65.0,72.0,62,43,59,64,47,63,49,43,60,65,77,74,64,67,61,51,72,83,68,54,67,64,57,59,45,60,66,68,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
518,224191,25,172,66,1,3,3,73.0,57.0,66.0,69.0,66.0,61.0,73,49,51,67,59,67,76,72,64,68,74,72,76,67,83,67,51,75,52,68,68,67,53,54,54,66,67,69,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
519,224891,26,170,70,1,3,3,76.0,50.0,61.0,68.0,66.0,76.0,62,49,54,66,29,68,53,36,55,65,75,76,75,68,80,60,53,81,75,44,78,68,67,65,48,68,68,66,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70
520,224995,26,173,60,1,2,3,89.0,43.0,58.0,66.0,62.0,64.0,69,47,44,66,34,66,37,38,55,60,92,87,84,58,85,40,89,85,47,35,76,65,62,45,42,53,63,65,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
521,225402,28,178,70,1,2,3,76.0,58.0,65.0,71.0,65.0,68.0,69,50,60,68,60,72,74,35,65,70,73,79,74,66,76,68,81,72,65,64,67,65,66,60,48,67,65,67,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
522,225908,22,193,86,1,3,2,67.0,33.0,53.0,56.0,71.0,72.0,34,22,68,66,36,52,44,36,57,58,66,67,62,73,53,49,67,65,75,37,72,68,34,53,48,59,72,74,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
523,227600,24,178,68,1,4,3,82.0,47.0,64.0,69.0,63.0,70.0,67,44,47,68,46,66,68,42,62,69,82,82,84,67,80,54,71,82,64,42,72,63,66,62,45,62,65,67,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
524,228080,23,170,74,1,4,3,71.0,60.0,67.0,71.0,65.0,75.0,69,58,44,72,53,70,69,63,63,71,74,68,75,69,88,70,74,78,71,55,83,62,63,62,66,64,68,70,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
525,228591,25,176,73,1,2,2,73.0,42.0,63.0,64.0,67.0,73.0,64,38,60,67,39,58,47,39,60,70,72,74,67,65,78,50,78,77,74,37,66,65,65,65,40,65,65,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
526,228790,23,173,70,1,3,2,82.0,37.0,59.0,68.0,62.0,70.0,69,36,53,65,31,66,44,36,56,68,82,82,76,64,84,39,60,83,64,35,72,65,54,51,43,60,62,63,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
527,228828,24,182,77,1,3,2,76.0,36.0,52.0,61.0,70.0,71.0,47,24,66,66,29,58,33,30,52,68,71,80,59,70,41,59,73,63,76,44,70,73,21,42,40,56,69,71,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
528,228942,25,184,77,1,4,3,75.0,57.0,65.0,67.0,64.0,76.0,69,51,68,67,28,67,60,37,64,69,74,75,70,62,59,71,75,81,76,64,71,61,66,64,45,67,61,66,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
529,229487,25,184,76,1,3,3,86.0,44.0,60.0,67.0,71.0,68.0,65,49,70,67,25,66,38,29,63,68,83,89,71,67,65,52,64,73,68,25,62,70,48,52,49,63,70,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
