,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lm
673,189211,35,178,84,1,4,3,78.0,68.0,70.0,71.0,41.0,62.0,70,66,43,70,71,71,74,73,67,72,74,81,72,60,80,74,61,61,75,67,31,56,66,70,71,69,34,41,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
674,189482,31,180,78,0,3,2,75.0,54.0,67.0,67.0,63.0,76.0,71,43,56,65,35,68,80,72,64,68,71,79,69,62,61,75,84,80,76,56,69,66,66,62,68,59,61,63,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
675,189930,31,178,70,0,2,3,75.0,64.0,71.0,73.0,64.0,66.0,72,57,56,74,60,74,76,70,70,71,74,75,77,66,76,78,72,73,60,72,72,70,73,62,35,66,56,70,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
676,191209,31,180,76,1,3,3,71.0,63.0,66.0,71.0,47.0,65.0,70,63,54,73,46,71,55,47,63,73,69,73,73,67,60,66,73,75,66,65,49,39,69,57,49,60,54,47,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
677,192634,31,180,71,0,3,3,67.0,67.0,69.0,70.0,65.0,66.0,71,63,57,67,67,70,72,73,70,70,65,68,72,70,68,74,54,75,70,66,49,68,67,69,74,68,66,63,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
678,192732,31,180,77,0,3,3,61.0,67.0,69.0,70.0,65.0,68.0,70,61,55,71,63,68,68,65,68,74,60,62,68,68,72,74,70,74,67,76,62,65,69,68,57,67,70,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
679,193201,29,173,73,0,2,2,76.0,67.0,68.0,72.0,63.0,69.0,75,60,48,67,63,74,79,74,66,68,77,76,81,70,79,75,83,82,64,73,62,65,66,62,70,64,65,65,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
680,193414,30,175,71,0,3,3,73.0,63.0,70.0,70.0,62.0,67.0,69,56,59,70,46,70,77,71,67,69,73,73,74,67,74,73,72,71,64,70,70,66,66,69,71,68,53,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
681,194079,30,177,67,1,4,3,75.0,62.0,69.0,72.0,52.0,68.0,68,57,59,73,50,71,75,40,69,70,73,76,83,69,83,73,73,71,61,68,78,46,71,70,50,68,58,49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
682,199952,30,169,67,0,3,4,66.0,67.0,73.0,73.0,48.0,49.0,73,61,57,72,69,72,74,78,71,71,68,65,78,68,88,73,39,66,41,70,52,52,68,74,72,69,41,50,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
683,200754,29,185,85,1,4,3,66.0,65.0,69.0,69.0,69.0,79.0,67,60,68,70,59,69,74,63,72,71,65,67,66,65,58,76,74,89,77,66,72,71,72,65,59,70,67,72,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
684,202220,32,185,84,1,3,3,73.0,68.0,60.0,67.0,40.0,81.0,60,72,72,61,63,67,55,46,52,67,74,72,68,66,61,75,91,75,85,54,77,34,71,68,67,69,28,46,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69
685,202686,31,170,69,1,3,3,74.0,70.0,63.0,70.0,44.0,62.0,60,72,68,64,68,67,67,67,53,70,75,73,78,71,78,69,64,69,55,65,68,49,74,69,68,68,35,43,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
686,204242,30,175,68,1,4,3,82.0,63.0,68.0,70.0,27.0,66.0,73,62,47,70,52,69,60,66,69,68,84,81,89,60,81,67,79,78,63,61,53,45,62,61,67,59,21,17,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
687,204247,27,171,70,1,4,3,88.0,63.0,65.0,77.0,35.0,50.0,60,58,38,68,62,77,70,68,67,74,87,89,88,65,83,68,59,54,44,67,59,46,63,61,67,69,34,30,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
688,204289,27,180,82,1,4,3,71.0,71.0,66.0,72.0,29.0,64.0,63,70,58,69,69,72,64,61,67,75,73,69,64,66,67,74,54,58,73,69,53,33,70,67,71,73,20,28,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
689,204344,29,170,70,1,3,3,85.0,64.0,64.0,73.0,25.0,51.0,65,64,53,66,60,74,69,60,54,73,87,83,83,62,77,67,69,66,44,63,44,31,61,68,64,52,21,21,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
690,205214,28,182,74,1,4,3,81.0,70.0,65.0,71.0,41.0,75.0,68,65,53,66,70,73,71,65,61,68,80,82,74,63,69,80,42,76,74,72,82,35,66,64,71,68,57,30,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
691,208581,24,176,70,1,3,4,79.0,67.0,67.0,71.0,34.0,69.0,72,65,49,67,64,70,72,69,60,72,78,79,79,63,77,71,74,68,71,72,64,31,63,64,56,67,48,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
692,210833,27,179,73,1,4,3,81.0,62.0,62.0,72.0,55.0,56.0,67,62,43,68,53,72,60,30,67,70,80,82,82,66,80,63,48,76,51,64,46,54,69,53,49,67,52,60,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
693,210951,27,170,70,0,4,4,75.0,66.0,67.0,73.0,38.0,59.0,70,65,39,65,64,71,66,64,63,72,73,76,89,60,84,65,90,73,61,72,28,36,70,72,62,66,38,42,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
694,211057,28,173,70,1,3,4,77.0,67.0,66.0,71.0,51.0,68.0,68,66,47,67,50,69,70,56,63,69,77,77,82,65,79,71,77,75,67,71,58,55,65,64,57,69,44,56,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
695,211177,28,183,75,1,3,3,81.0,67.0,65.0,69.0,55.0,72.0,65,65,43,66,69,67,74,66,59,66,78,83,81,68,77,72,52,90,67,68,69,62,67,67,57,65,56,55,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
696,211339,31,171,70,0,1,3,74.0,63.0,68.0,68.0,55.0,53.0,70,59,46,68,42,67,53,70,66,67,73,75,73,73,76,68,48,85,44,70,39,48,64,70,70,63,59,58,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
697,212249,27,184,76,0,4,3,72.0,74.0,75.0,70.0,34.0,63.0,82,67,48,70,68,70,81,82,74,71,65,78,72,66,68,88,59,84,63,79,40,31,67,72,67,66,38,27,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
698,212261,26,175,71,1,3,4,76.0,71.0,61.0,73.0,32.0,63.0,60,71,59,61,67,73,64,54,57,69,77,76,84,71,89,74,76,80,62,69,42,42,75,67,69,66,23,26,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
699,212454,26,180,75,0,3,3,82.0,61.0,65.0,71.0,40.0,63.0,70,62,51,67,52,72,68,57,58,70,83,82,80,67,74,64,67,71,65,58,47,38,61,64,58,56,45,37,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
700,212466,27,175,73,1,4,3,73.0,67.0,66.0,71.0,47.0,62.0,71,65,56,65,59,72,65,55,58,70,78,68,73,68,75,71,63,69,65,69,46,42,69,70,58,64,56,40,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
701,212519,33,170,67,1,3,3,72.0,67.0,66.0,73.0,43.0,54.0,64,67,43,68,64,72,59,60,63,71,75,70,79,68,86,68,33,57,60,66,39,59,72,69,58,66,42,34,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
702,213301,24,168,60,1,4,3,86.0,63.0,66.0,72.0,44.0,50.0,65,66,42,65,54,70,65,58,63,69,87,85,92,58,95,63,88,73,40,60,37,47,61,72,53,55,36,48,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
703,214313,28,176,71,1,3,4,76.0,63.0,63.0,72.0,41.0,64.0,71,63,65,63,59,75,63,35,58,70,79,74,77,67,73,66,67,71,65,59,53,40,68,67,64,59,41,37,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
704,214817,28,178,78,0,3,3,74.0,65.0,65.0,70.0,50.0,76.0,65,62,67,68,55,71,62,45,63,70,73,75,72,63,63,76,73,90,77,62,57,49,69,66,69,69,36,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
705,214918,30,181,76,0,3,3,55.0,72.0,69.0,71.0,47.0,73.0,72,71,55,69,58,72,60,75,65,72,58,53,71,67,54,79,49,72,77,75,68,57,73,69,59,69,49,40,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70
706,216003,24,180,72,1,3,3,83.0,61.0,69.0,72.0,37.0,61.0,64,61,56,73,49,71,67,49,65,73,80,86,83,70,75,63,68,84,57,64,41,38,64,73,55,58,32,35,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
707,216428,29,181,71,1,4,3,76.0,62.0,66.0,75.0,32.0,52.0,66,63,39,67,49,77,64,64,64,76,80,73,74,70,70,65,51,60,54,62,37,22,68,67,47,69,39,29,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
708,217852,31,173,70,1,3,3,72.0,69.0,66.0,74.0,49.0,67.0,63,72,61,68,60,74,68,63,60,73,72,72,76,71,77,69,71,73,69,66,54,36,72,68,69,73,49,53,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
709,220175,24,177,76,1,3,3,76.0,67.0,65.0,72.0,65.0,82.0,55,68,64,68,51,72,52,53,69,71,77,76,75,72,76,74,88,87,82,66,75,64,61,71,57,70,62,68,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72
710,221737,26,182,82,0,3,3,78.0,58.0,64.0,71.0,65.0,65.0,71,61,50,70,35,72,63,49,63,70,77,78,77,65,68,61,61,70,64,53,61,64,60,50,64,64,70,67,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
711,221994,26,177,73,0,2,3,82.0,61.0,64.0,70.0,69.0,71.0,63,53,68,68,68,69,58,48,65,71,83,81,72,69,73,73,88,73,68,66,74,71,62,63,52,70,70,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
712,222116,25,166,67,1,3,3,84.0,60.0,63.0,70.0,64.0,63.0,67,63,59,71,58,68,59,26,60,75,86,83,75,61,79,58,65,70,64,57,50,59,63,58,51,51,65,69,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
713,222634,25,182,90,1,3,3,72.0,68.0,64.0,73.0,35.0,62.0,73,67,64,67,57,76,56,54,55,75,69,74,67,65,64,80,78,46,75,58,45,22,70,62,68,63,41,33,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
714,222693,26,174,63,1,3,3,86.0,63.0,62.0,72.0,41.0,62.0,65,65,49,66,56,72,56,41,62,70,87,85,84,59,79,70,72,66,60,54,57,33,68,60,57,64,41,45,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
715,223553,36,169,68,1,2,3,72.0,65.0,66.0,73.0,27.0,54.0,71,73,62,70,55,76,50,27,60,70,75,70,75,67,83,63,65,50,64,54,33,13,63,70,63,53,40,14,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
716,224970,25,170,65,1,2,3,73.0,69.0,70.0,73.0,41.0,55.0,78,63,41,66,73,73,80,75,63,70,75,72,84,64,86,79,81,59,50,76,57,39,67,68,57,73,31,49,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
717,225169,27,169,67,0,3,4,78.0,67.0,65.0,74.0,31.0,56.0,65,69,43,67,61,72,64,62,61,73,82,75,87,65,91,69,54,69,55,63,42,24,68,67,68,59,30,32,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
718,226706,26,178,68,1,3,3,79.0,57.0,64.0,72.0,39.0,52.0,66,63,45,64,53,74,56,55,66,71,80,79,78,59,73,58,55,74,44,44,46,27,61,65,56,53,47,36,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
719,227911,24,169,66,1,3,3,68.0,63.0,68.0,73.0,38.0,50.0,70,61,42,70,60,71,65,62,65,73,73,64,81,65,89,73,46,75,40,63,47,30,65,65,44,68,44,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
720,227978,23,174,67,1,3,3,75.0,59.0,66.0,75.0,49.0,60.0,61,61,34,70,42,75,64,52,62,73,77,73,86,64,90,60,64,81,49,58,59,47,65,70,52,62,47,57,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
721,228144,27,177,76,1,3,3,71.0,70.0,68.0,71.0,52.0,82.0,63,68,64,70,64,72,66,69,67,71,72,70,65,64,80,78,66,82,85,70,78,52,70,71,69,74,42,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71
722,229092,26,174,72,1,3,4,81.0,65.0,66.0,71.0,46.0,70.0,66,61,45,67,54,71,59,47,64,67,80,82,83,68,83,75,62,69,70,71,72,50,66,72,53,71,40,50,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
723,229428,26,178,72,0,3,3,78.0,69.0,63.0,76.0,31.0,51.0,65,70,49,67,50,77,60,62,62,75,81,75,81,72,69,75,33,48,57,68,42,24,69,54,61,64,27,31,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
724,229991,23,172,63,1,3,3,69.0,63.0,71.0,73.0,48.0,40.0,66,66,37,72,51,71,76,73,69,73,71,67,85,68,90,58,39,54,35,66,37,52,64,72,57,64,51,49,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
725,230343,21,179,74,0,3,2,74.0,51.0,66.0,61.0,64.0,71.0,66,51,61,71,53,55,54,55,67,61,75,74,71,72,73,52,56,81,67,45,71,63,55,61,61,62,64,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
726,230394,25,179,79,0,3,2,82.0,61.0,65.0,72.0,37.0,63.0,71,62,51,67,48,73,68,57,56,70,81,82,80,67,74,64,67,71,65,58,48,38,61,64,58,56,43,31,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
727,231530,26,174,70,1,4,4,77.0,73.0,65.0,72.0,40.0,61.0,68,71,67,66,62,73,65,61,61,69,80,75,80,67,76,82,38,73,65,72,42,29,67,62,67,66,56,27,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
728,231848,24,174,75,1,4,3,60.0,63.0,72.0,71.0,55.0,68.0,68,63,48,76,60,74,64,69,73,71,63,58,63,63,73,61,57,72,70,61,62,52,68,71,70,65,53,62,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
729,232156,24,188,78,0,4,3,86.0,65.0,62.0,68.0,50.0,71.0,67,68,56,64,49,68,55,47,53,71,81,90,74,59,68,71,66,74,74,59,63,54,70,64,39,56,38,58,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
730,232278,26,168,84,1,3,3,78.0,63.0,65.0,71.0,26.0,64.0,66,60,55,70,57,73,58,46,59,69,80,76,78,63,71,66,68,70,62,67,59,16,64,65,59,52,32,18,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
731,232884,29,172,63,1,4,3,72.0,68.0,67.0,72.0,44.0,59.0,61,68,54,72,70,72,68,50,62,70,75,70,80,68,78,68,71,76,53,67,49,38,73,70,65,73,44,46,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
732,233222,23,176,70,1,3,3,90.0,56.0,62.0,73.0,42.0,64.0,66,60,41,64,49,74,61,34,58,68,90,90,85,63,81,60,52,72,68,45,45,33,65,64,52,62,47,44,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
733,233437,31,182,78,0,3,3,71.0,34.0,61.0,66.0,69.0,64.0,76,31,54,59,33,70,51,38,68,67,72,70,52,59,58,42,60,62,70,28,53,69,51,51,43,63,67,77,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
734,233510,21,185,75,0,3,4,82.0,64.0,67.0,69.0,45.0,62.0,68,62,46,67,59,72,67,62,67,70,80,83,74,56,56,73,55,65,59,62,65,42,67,69,51,58,43,48,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
735,233897,29,184,72,1,3,3,89.0,65.0,62.0,68.0,37.0,73.0,68,66,66,63,56,68,55,48,58,66,83,93,78,64,67,70,82,79,76,61,57,26,71,62,58,61,42,35,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
736,233954,24,176,69,0,3,3,81.0,53.0,61.0,67.0,64.0,67.0,70,50,55,68,27,66,34,43,64,68,82,81,73,67,72,60,55,69,62,60,80,61,62,49,47,51,64,69,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69
737,234740,24,176,70,1,4,4,76.0,65.0,65.0,76.0,42.0,60.0,66,60,37,64,60,78,74,65,60,77,78,75,77,65,80,71,45,69,55,72,66,40,57,69,64,66,46,42,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
738,234760,26,187,81,0,3,3,78.0,57.0,64.0,69.0,62.0,65.0,69,56,62,66,48,73,51,45,60,70,79,78,63,63,52,60,83,67,67,54,55,60,70,67,62,62,60,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
739,235317,31,186,78,0,3,3,77.0,67.0,65.0,69.0,44.0,70.0,66,68,59,68,56,70,62,65,56,69,75,78,70,69,51,70,68,72,76,66,55,32,68,64,58,67,55,40,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
740,235515,25,179,70,0,3,3,85.0,65.0,65.0,70.0,33.0,61.0,64,64,46,67,41,70,52,71,63,69,83,86,76,66,76,72,56,63,68,70,42,24,65,64,51,68,33,34,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
741,235563,22,177,75,1,3,4,76.0,65.0,70.0,72.0,34.0,65.0,68,65,59,71,63,71,70,73,67,71,77,76,81,60,76,69,60,75,68,65,48,24,60,71,61,69,30,36,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
742,235947,24,172,68,1,3,3,69.0,71.0,73.0,69.0,46.0,58.0,77,69,42,72,66,70,78,78,70,68,68,70,76,61,73,71,53,66,53,79,60,50,62,71,65,65,43,47,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
743,236529,22,180,75,1,3,3,70.0,59.0,67.0,75.0,62.0,68.0,65,62,45,73,50,76,61,22,67,73,71,69,78,70,79,60,57,73,68,59,64,64,65,69,35,72,62,66,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
744,236630,26,180,72,1,3,3,72.0,70.0,65.0,73.0,31.0,67.0,69,70,49,66,61,75,70,68,59,73,71,72,71,67,68,75,56,66,73,67,55,23,70,62,63,68,32,29,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
745,237512,23,180,76,0,3,3,81.0,65.0,66.0,72.0,62.0,69.0,69,63,57,69,55,72,59,46,57,71,81,81,77,70,72,73,59,69,71,61,67,61,71,69,64,70,59,67,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73
746,238097,24,173,70,1,4,4,82.0,68.0,59.0,69.0,33.0,68.0,65,72,62,64,53,68,40,38,53,67,80,84,81,70,72,68,78,77,66,63,61,32,70,59,58,59,31,26,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71
747,239073,27,173,72,1,3,3,90.0,56.0,61.0,75.0,26.0,53.0,65,57,36,67,57,74,56,35,50,72,91,90,90,68,90,62,74,64,53,48,35,23,64,62,49,54,27,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70
748,239307,22,180,64,1,3,3,78.0,57.0,64.0,71.0,41.0,50.0,67,62,38,68,64,70,44,46,66,72,79,77,78,63,73,63,71,72,42,38,37,32,69,60,48,68,52,36,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
